"country","Year","station","yield","log_yield","latitude","longitude","precipitation","DATE","avg_precipitation","anthesis_rainfall","tassling_avg_rainfall","avg_temp"
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.75,2.37490575457367,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,3120,2018-01-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,1750,2018-02-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,440,2018-03-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,250,2018-04-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,30,2018-05-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,0,2018-06-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,0,2018-07-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,0,2018-08-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,0,2018-09-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,10,2018-10-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,840,2018-11-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.75,2.37490575457367,-17.37,31.48,1730,2018-12-01,1310,440,2435,26
"Zimbabwe",2018,"Harare",10.73,2.37304355664261,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.73,2.37304355664261,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.73,2.37304355664261,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.72,2.37211115564266,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.72,2.37211115564266,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.72,2.37211115564266,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,3120,2018-01-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,1750,2018-02-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,440,2018-03-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,250,2018-04-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,30,2018-05-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,0,2018-06-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,0,2018-07-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,0,2018-08-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,0,2018-09-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,10,2018-10-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,840,2018-11-01,1310,440,2435,26
"Zimbabwe",2018,"Murehwa",10.72,2.37211115564266,-17.37,31.48,1730,2018-12-01,1310,440,2435,26
"Zimbabwe",2018,"Harare",10.7,2.37024374146786,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.7,2.37024374146786,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.7,2.37024374146786,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.66,2.3664984187377,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.66,2.3664984187377,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.66,2.3664984187377,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.58,2.35896542643015,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.58,2.35896542643015,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.58,2.35896542643015,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.58,2.35896542643015,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Harare",10.55,2.35612585992208,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.55,2.35612585992208,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.55,2.35612585992208,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.55,2.35612585992208,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Harare",10.53,2.35422832614588,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.53,2.35422832614588,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.53,2.35422832614588,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.52,2.35327820730956,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.52,2.35327820730956,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.52,2.35327820730956,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.47,2.34851402488245,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.46,2.34755845863678,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.46,2.34755845863678,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.46,2.34755845863678,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.46,2.34755845863678,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.46,2.34755845863678,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.46,2.34755845863678,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.45,2.34660197841082,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.45,2.34660197841082,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.45,2.34660197841082,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.45,2.34660197841082,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.45,2.34660197841082,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.45,2.34660197841082,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.44,2.34564458245449,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.38,2.33988087773774,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Harare",10.35,2.33698651971138,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.35,2.33698651971138,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.35,2.33698651971138,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.35,2.33698651971138,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Harare",10.35,2.33698651971138,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.35,2.33698651971138,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.35,2.33698651971138,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.33,2.33505228313155,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.33,2.33505228313155,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.33,2.33505228313155,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.32,2.33408376005342,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.32,2.33408376005342,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.32,2.33408376005342,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.32,2.33408376005342,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.32,2.33408376005342,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.32,2.33408376005342,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.31,2.33311429802887,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.31,2.33311429802887,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.31,2.33311429802887,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.3,2.33214389523559,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.3,2.33214389523559,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.3,2.33214389523559,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.29,2.33117254984596,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,61,2018-05-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,0,2018-06-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,0,2018-07-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,0,2018-08-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,3,2018-09-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,7,2018-10-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,320,2018-11-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.27,2.32922702394047,-18.93,29.83,1458,2018-12-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.25,2.32727770558442,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.24,2.32630161961136,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.24,2.32630161961136,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.24,2.32630161961136,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.24,2.32630161961136,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.24,2.32630161961136,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.24,2.32630161961136,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.23,2.32532457996354,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.23,2.32532457996354,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.23,2.32532457996354,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.21,2.32336763217657,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.21,2.32336763217657,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.21,2.32336763217657,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.19,2.32140684723463,-17.78,31.32,8,2018-10-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.19,2.32140684723463,-17.78,31.32,768,2018-11-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Harare",10.19,2.32140684723463,-17.78,31.32,783,2018-12-01,800,600,700,18.9788079470199
"Zimbabwe",2018,"Kwekwe",10.18,2.32042501112238,-18.56,29.48,3280,2018-01-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.18,2.32042501112238,-18.56,29.48,1280,2018-02-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.18,2.32042501112238,-18.56,29.48,220,2018-03-01,1133.33333333333,920,2280,27
"Zimbabwe",2018,"Kwekwe",10.18,2.32042501112238,-18.93,29.83,507,2018-04-01,1133.33333333333,920,2280,27
