"Name","date","rain","Tave","Tmax","Tmin","Year"
"Karoi",2015-09-25,0,22.65,30,15.3,2015
"Karoi",2015-09-26,0,24.35,30.9,17.8,2015
"Karoi",2015-09-27,0,24.5,31.8,17.2,2015
"Karoi",2015-09-28,0,25.3,31,19.6,2015
"Karoi",2015-09-29,0,24.5,32.6,16.4,2015
"Karoi",2015-09-30,0,25.6,33.1,18.1,2015
"Karoi",2015-10-01,0,25.4,32.6,18.2,2015
"Karoi",2015-10-02,0,25.5,32.1,18.9,2015
"Karoi",2015-10-03,0,24.9,31.9,17.9,2015
"Karoi",2015-10-04,0,22.85,29.1,16.6,2015
"Karoi",2015-10-05,0,22.65,28.9,16.4,2015
"Karoi",2015-10-06,0,21.95,28.4,15.5,2015
"Karoi",2015-10-07,0,20.7,27.2,14.2,2015
"Karoi",2015-10-08,0,20.5,27.7,13.3,2015
"Karoi",2015-10-09,0,20.85,28.3,13.4,2015
"Karoi",2015-10-10,0,24.2,31.4,17,2015
"Karoi",2015-10-11,0,25.25,33.6,16.9,2015
"Karoi",2015-10-12,0,26.6,34.1,19.1,2015
"Karoi",2015-10-13,0,25,30.8,19.2,2015
"Karoi",2015-10-14,0,22.85,29.3,16.4,2015
"Karoi",2015-10-15,0,22.1,29.1,15.1,2015
"Karoi",2015-10-16,0,23.2,30,16.4,2015
"Karoi",2015-10-17,4.8,23.15,30,16.3,2015
"Karoi",2015-10-18,0,18.65,22.8,14.5,2015
"Karoi",2015-10-19,0,20.85,25.3,16.4,2015
"Karoi",2015-10-20,0,20.8,26.5,15.1,2015
"Karoi",2015-10-21,0,21.7,29,14.4,2015
"Karoi",2015-10-22,0,21.75,29.7,13.8,2015
"Karoi",2015-10-23,0,23.35,31.6,15.1,2015
"Karoi",2015-10-24,0,23.3,31.7,14.9,2015
"Karoi",2015-10-25,0,24.9,32.4,17.4,2015
"Karoi",2015-10-26,0,25.05,30.2,19.9,2015
"Karoi",2015-10-27,0,22.85,30.3,15.4,2015
"Karoi",2015-10-28,0,23.75,30.2,17.3,2015
"Karoi",2015-10-29,0.3,25.8,31.9,19.7,2015
"Karoi",2015-10-30,0,23.6,29.8,17.4,2015
"Karoi",2015-10-31,0,23.95,30.6,17.3,2015
"Karoi",2015-11-01,0,23.5,30.2,16.8,2015
"Karoi",2015-11-02,0,24.45,30.3,18.6,2015
"Karoi",2015-11-03,0,23.1,27.8,18.4,2015
"Karoi",2015-11-04,0.3,22.75,27.3,18.2,2015
"Karoi",2015-11-05,2,19.05,20.8,17.3,2015
"Karoi",2015-11-06,13.5,20.95,25.7,16.2,2015
"Karoi",2015-11-07,10.9,22.2,27.3,17.1,2015
"Karoi",2015-11-08,1.8,20.9,25.1,16.7,2015
"Karoi",2015-11-09,15.2,20.5,24.8,16.2,2015
"Karoi",2015-11-10,17.8,18.8,21.3,16.3,2015
"Karoi",2015-11-11,41.9,17.25,18.6,15.9,2015
"Karoi",2015-11-12,0,18.7,21.9,15.5,2015
"Karoi",2015-11-13,0,18,21.4,14.6,2015
"Karoi",2015-11-14,0,17.9,23.4,12.4,2015
"Karoi",2015-11-15,0,17.5,24.1,10.9,2015
"Karoi",2015-11-16,0,18.25,25.4,11.1,2015
"Karoi",2015-11-17,0,18.5,26.3,10.7,2015
"Karoi",2015-11-18,0,22.7,30.3,15.1,2015
"Karoi",2015-11-19,0,23.05,29.6,16.5,2015
"Karoi",2015-11-20,0,24.95,30.9,19,2015
"Karoi",2015-11-21,0,25,31.3,18.7,2015
"Karoi",2015-11-22,0,24.15,29.6,18.7,2015
"Karoi",2015-11-23,0,22,27.6,16.4,2015
"Karoi",2015-11-24,0.3,21.45,26.7,16.2,2015
"Karoi",2015-11-25,4.1,22.25,26.9,17.6,2015
"Karoi",2015-11-26,18,20.05,22.7,17.4,2015
"Karoi",2015-11-27,0,21.7,26.3,17.1,2015
"Karoi",2015-11-28,0,23.4,29.1,17.7,2015
"Karoi",2015-11-29,0,23.05,28.2,17.9,2015
"Karoi",2015-11-30,0,21.5,27.4,15.6,2015
"Karoi",2015-12-01,0,22.45,29.6,15.3,2015
"Karoi",2015-12-02,0,23.25,30,16.5,2015
"Karoi",2015-12-03,0,23.35,28.2,18.5,2015
"Karoi",2015-12-04,0,21.6,26.3,16.9,2015
"Karoi",2015-12-05,4.3,21.25,25.4,17.1,2015
"Karoi",2015-12-06,0,21.7,27.3,16.1,2015
"Karoi",2015-12-07,2.8,23.05,27.8,18.3,2015
"Karoi",2015-12-08,0,21.8,27.3,16.3,2015
"Karoi",2015-12-09,0,21.95,27.4,16.5,2015
"Karoi",2015-12-10,3,23.65,29.1,18.2,2015
"Karoi",2015-12-11,0,22.7,26.8,18.6,2015
"Karoi",2015-12-12,0,20.75,25.3,16.2,2015
"Karoi",2015-12-13,0,22.65,28.3,17,2015
"Karoi",2015-12-14,24.4,21.8,23.9,19.7,2015
"Karoi",2015-12-15,1,20.45,25,15.9,2015
"Karoi",2015-12-16,6.9,20.95,26.1,15.8,2015
"Karoi",2015-12-17,21.8,20.9,25.5,16.3,2015
"Karoi",2015-12-18,0,21.35,26.8,15.9,2015
"Karoi",2015-12-19,1.3,22.75,28.2,17.3,2015
"Karoi",2015-12-20,2,20.7,23.4,18,2015
"Karoi",2015-12-21,0.5,21.35,26.3,16.4,2015
"Karoi",2015-12-22,0,20.5,25.7,15.3,2015
"Karoi",2015-12-23,0,21,26.8,15.2,2015
"Karoi",2015-12-24,0,22.05,27.5,16.6,2015
"Karoi",2015-12-25,30,21.75,26.3,17.2,2015
"Karoi",2015-12-26,0,21.6,26.2,17,2015
"Karoi",2015-12-27,1.5,22.35,28.1,16.6,2015
"Karoi",2015-12-28,0,21.85,27.4,16.3,2015
"Karoi",2015-12-29,0.3,22.1,26.8,17.4,2015
"Karoi",2015-12-30,5.6,23,28.1,17.9,2015
"Karoi",2015-12-31,0,21.7,26.3,17.1,2015
"Karoi",2016-01-01,0,21.95,26.5,17.4,2016
"Karoi",2016-01-02,1.5,21.9,25.7,18.1,2016
"Karoi",2016-01-03,0.3,21.2,25.7,16.7,2016
"Karoi",2016-01-04,0,22.2,27.1,17.3,2016
"Karoi",2016-01-05,22.9,21.4,25.2,17.6,2016
"Karoi",2016-01-06,1.3,20.75,24.1,17.4,2016
"Karoi",2016-01-07,11.4,19.7,21.9,17.5,2016
"Karoi",2016-01-08,3.6,21.25,24.6,17.9,2016
"Karoi",2016-01-09,2.8,19.65,21.9,17.4,2016
"Karoi",2016-01-10,21.6,20.25,23.2,17.3,2016
"Karoi",2016-01-11,2.5,19.9,22.4,17.4,2016
"Karoi",2016-01-12,12.4,20.35,22.4,18.3,2016
"Karoi",2016-01-13,18.5,18.8,19.6,18,2016
"Karoi",2016-01-14,1.5,21.3,25.2,17.4,2016
"Karoi",2016-01-15,3.3,19.6,21.6,17.6,2016
"Karoi",2016-01-16,10.4,20.2,23,17.4,2016
"Karoi",2016-01-17,13.7,19.95,23.5,16.4,2016
"Karoi",2016-01-18,2.5,22,26.7,17.3,2016
"Karoi",2016-01-19,0,21.4,26.7,16.1,2016
"Karoi",2016-01-20,0,22.65,28.5,16.8,2016
"Karoi",2016-01-21,0,21.35,24.2,18.5,2016
"Karoi",2016-01-22,5.6,22.1,26.2,18,2016
"Karoi",2016-01-23,0.8,20.75,24.7,16.8,2016
"Karoi",2016-01-24,95.3,22.1,26.8,17.4,2016
"Karoi",2016-01-25,19.6,20.45,24.5,16.4,2016
"Karoi",2016-01-26,0,20.25,24.6,15.9,2016
"Karoi",2016-01-27,21.8,21.05,25.7,16.4,2016
"Karoi",2016-01-28,14,20.75,25.3,16.2,2016
"Karoi",2016-01-29,15.2,20.85,25.2,16.5,2016
"Karoi",2016-01-30,32.5,21.6,25.8,17.4,2016
"Karoi",2016-01-31,0.8,20.55,24.7,16.4,2016
"Karoi",2016-02-01,3.3,19.75,22.1,17.4,2016
"Karoi",2016-02-02,10.7,19.55,22.9,16.2,2016
"Karoi",2016-02-03,2,21,25.7,16.3,2016
"Karoi",2016-02-04,13,19.85,22.3,17.4,2016
"Karoi",2016-02-05,19.1,20.45,23.9,17,2016
"Karoi",2016-02-06,1.5,19.95,23.1,16.8,2016
"Karoi",2016-02-07,0,21.9,26.1,17.7,2016
"Karoi",2016-02-08,2.3,22.35,26.4,18.3,2016
"Karoi",2016-02-09,0.3,21.85,25.8,17.9,2016
"Karoi",2016-02-10,0,20.05,22.7,17.4,2016
"Karoi",2016-02-11,1,20.55,24.2,16.9,2016
"Karoi",2016-02-12,0,21.3,25,17.6,2016
"Karoi",2016-02-13,15,21.6,25.1,18.1,2016
"Karoi",2016-02-14,1.3,20.9,26.4,15.4,2016
"Karoi",2016-02-15,5.1,22.4,26.9,17.9,2016
"Karoi",2016-02-16,0.8,21.35,24.6,18.1,2016
"Karoi",2016-02-17,19.8,21.35,25.4,17.3,2016
"Karoi",2016-02-18,1,22.35,26.6,18.1,2016
"Karoi",2016-02-19,0,21.5,24.7,18.3,2016
"Karoi",2016-02-20,12.7,22.7,27.3,18.1,2016
"Karoi",2016-02-21,13.7,21.35,26.4,16.3,2016
"Karoi",2016-02-22,92.7,21.9,26.5,17.3,2016
"Karoi",2016-02-23,0,20.65,24.9,16.4,2016
"Karoi",2016-02-24,0,20.3,25.3,15.3,2016
"Karoi",2016-02-25,0,21.75,26.9,16.6,2016
"Karoi",2016-02-26,2.8,22.55,27,18.1,2016
"Karoi",2016-02-27,0.8,21.9,25.9,17.9,2016
"Karoi",2016-02-28,17.5,21.1,25.9,16.3,2016
"Karoi",2016-03-01,0,21.2,25.8,16.6,2016
"Karoi",2016-03-02,18.3,21.25,24.7,17.8,2016
"Karoi",2016-03-03,11.7,20.9,23.3,18.5,2016
"Karoi",2016-03-04,0.8,19.5,22.9,16.1,2016
"Karoi",2016-03-05,9.7,16.8,18.3,15.3,2016
"Karoi",2016-03-06,4.1,16,17.3,14.7,2016
"Karoi",2016-03-07,1.8,17.4,20.2,14.6,2016
"Karoi",2016-03-08,6.4,17.95,20.9,15,2016
"Karoi",2016-03-09,0.3,18.55,22.4,14.7,2016
"Karoi",2016-03-10,0.3,20.15,23.9,16.4,2016
"Karoi",2016-03-11,5.3,20.55,25.2,15.9,2016
"Karoi",2016-03-12,0.5,20.3,24.2,16.4,2016
"Karoi",2016-03-13,0.5,20.7,24.8,16.6,2016
"Karoi",2016-03-14,0,20.8,26.3,15.3,2016
"Karoi",2016-03-15,0,19.95,24.7,15.2,2016
"Karoi",2016-03-16,0,19.85,24.3,15.4,2016
"Karoi",2016-03-17,0,19.75,23.6,15.9,2016
"Karoi",2016-03-18,0,21.45,26.4,16.5,2016
"Karoi",2016-03-19,0,20.85,24.7,17,2016
"Karoi",2016-03-20,2.5,20.85,25.9,15.8,2016
"Karoi",2016-03-21,0.3,20.8,25.4,16.2,2016
"Karoi",2016-03-22,17.3,20.7,24.6,16.8,2016
"Karoi",2016-03-23,2.8,20.8,23.7,17.9,2016
"Karoi",2016-03-24,27.9,20.9,25.7,16.1,2016
"Karoi",2016-03-25,0,21.95,27,16.9,2016
"Karoi",2016-03-26,0,21.15,27,15.3,2016
"Karoi",2016-03-27,0,20.4,25.3,15.5,2016
"Karoi",2016-03-28,0,20.45,26.3,14.6,2016
"Karoi",2016-03-29,0,21.5,27.6,15.4,2016
"Karoi",2016-03-30,25.4,22.1,27.4,16.8,2016
"Karoi",2016-03-31,0,20.8,25.4,16.2,2016
"Karoi",2016-04-01,0,19.9,24.5,15.3,2016
"Karoi",2016-04-02,0,19.85,24.3,15.4,2016
"Karoi",2016-04-03,0,21.65,27.4,15.9,2016
"Karoi",2016-04-04,0,21.4,25.7,17.1,2016
"Karoi",2016-04-05,15.2,20.5,24.8,16.2,2016
"Karoi",2016-04-06,0,20.7,24.7,16.7,2016
"Karoi",2016-04-07,0,20.6,25,16.2,2016
"Karoi",2016-04-08,0,21.4,27.8,15,2016
"Karoi",2016-04-09,0,21.05,25.8,16.3,2016
"Karoi",2016-04-10,0,21.8,27.4,16.2,2016
"Karoi",2016-04-11,20.3,21.7,27,16.4,2016
"Karoi",2016-04-12,0,21.2,26.4,16,2016
"Karoi",2016-04-13,9.1,22.65,28,17.3,2016
"Karoi",2016-04-14,12.7,21.3,26.7,15.9,2016
"Karoi",2016-04-15,20.3,19.9,24.1,15.7,2016
"Karoi",2016-04-16,0,19.85,23.9,15.8,2016
"Karoi",2016-04-17,0,19.6,25.7,13.5,2016
"Karoi",2016-04-18,0,20.2,25.8,14.6,2016
"Karoi",2016-04-19,0,21.85,27.6,16.1,2016
"Karoi",2016-04-20,0,21.65,26.9,16.4,2016
"Karoi",2016-04-21,0,18.65,23.7,13.6,2016
"Karoi",2016-04-22,0,18.5,23.8,13.2,2016
"Karoi",2016-04-23,0,18.1,24.6,11.6,2016
"Karoi",2016-04-24,0,18.05,24,12.1,2016
"Karoi",2016-04-25,0,18.3,24.2,12.4,2016
"Karoi",2016-04-26,0,17.15,23.7,10.6,2016
"Karoi",2016-04-27,0,17.7,24.1,11.3,2016
"Karoi",2016-04-28,0,18.2,24.1,12.3,2016
"Karoi",2016-04-29,0,17.65,23.4,11.9,2016
"Karoi",2016-04-30,0,17.15,23.2,11.1,2016
"Karoi",2016-05-01,0,18.45,24.6,12.3,2016
"Karoi",2016-05-02,0,18.3,24.2,12.4,2016
"Karoi",2016-05-03,0,19.05,25.7,12.4,2016
"Karoi",2016-05-04,0,17.25,23.9,10.6,2016
"Karoi",2016-05-05,0,17.85,23.4,12.3,2016
"Karoi",2016-05-06,0,17.35,23.3,11.4,2016
"Karoi",2016-05-07,0,16.5,22.9,10.1,2016
"Karoi",2016-05-08,0,16.5,23,10,2016
"Karoi",2016-05-09,0,15.8,21.2,10.4,2016
"Karoi",2016-05-10,0,16,20.2,11.8,2016
"Karoi",2016-05-11,0,16.05,21.6,10.5,2016
"Karoi",2016-05-12,0,16.9,23,10.8,2016
"Karoi",2016-05-13,0,17.2,23.1,11.3,2016
"Karoi",2016-05-14,0,16.95,21.1,12.8,2016
"Karoi",2016-05-15,0,17.9,24.1,11.7,2016
"Karoi",2016-05-16,0,18.55,23.4,13.7,2016
"Karoi",2016-05-17,0,18.75,25.2,12.3,2016
"Karoi",2016-05-18,0,18.05,25.2,10.9,2016
"Karoi",2016-05-19,0,18.25,25.2,11.3,2016
"Karoi",2016-05-20,0,18.05,25.7,10.4,2016
"Karoi",2016-05-21,0,20.25,27.4,13.1,2016
"Karoi",2016-05-22,0,19.05,24.2,13.9,2016
"Karoi",2016-05-23,0,17.25,21.7,12.8,2016
"Karoi",2016-05-24,0,15.95,21.3,10.6,2016
"Karoi",2016-05-25,0,15.3,22.4,8.2,2016
"Karoi",2016-05-26,0,16.4,23.1,9.7,2016
"Karoi",2016-05-27,0,16.4,23.5,9.3,2016
"Karoi",2016-05-28,0,16.05,23.5,8.6,2016
"Karoi",2016-05-29,0,15.25,22.7,7.8,2016
"Karoi",2016-05-30,0,15.1,21.3,8.9,2016
"Karoi",2016-05-31,0,14.35,20.8,7.9,2016
"Karoi",2016-06-01,0,13.75,20.6,6.9,2016
"Karoi",2016-06-02,0,13.6,20.2,7,2016
"Karoi",2016-06-03,0,14.25,20.2,8.3,2016
"Karoi",2016-06-04,0,15.35,21.7,9,2016
"Karoi",2016-06-05,0,15.7,22.4,9,2016
"Karoi",2016-06-06,0,15.65,22.4,8.9,2016
"Karoi",2016-06-07,0,13.5,19.8,7.2,2016
"Karoi",2016-06-08,0,12.6,18.9,6.3,2016
"Karoi",2016-06-09,0,12.55,18.3,6.8,2016
"Karoi",2016-06-10,0,13,19.7,6.3,2016
"Karoi",2016-06-11,0,12.85,19.6,6.1,2016
"Karoi",2016-06-12,0,13.5,20.2,6.8,2016
"Karoi",2016-06-13,0,13.2,19.8,6.6,2016
"Karoi",2016-06-14,0,13.7,20.6,6.8,2016
"Karoi",2016-06-15,0,14.8,21.4,8.2,2016
"Karoi",2016-06-16,0,14.4,20.6,8.2,2016
"Karoi",2016-06-17,0,13.5,20.2,6.8,2016
"Karoi",2016-06-18,0,13.55,20.4,6.7,2016
"Karoi",2016-06-19,0,14.4,21.6,7.2,2016
"Karoi",2016-06-20,0,15.3,21.4,9.2,2016
"Karoi",2016-06-21,0,15.2,20.9,9.5,2016
"Karoi",2016-06-22,0,15.65,21.7,9.6,2016
"Karoi",2016-06-23,0,16.15,23.2,9.1,2016
"Karoi",2016-06-24,0,16.7,24,9.4,2016
"Karoi",2016-06-25,0,16.6,23,10.2,2016
"Karoi",2016-06-26,0,16.55,23.4,9.7,2016
"Karoi",2016-06-27,0,16.55,24.1,9,2016
"Karoi",2016-06-28,0,17.45,24.2,10.7,2016
"Karoi",2016-06-29,0,17.3,23.2,11.4,2016
"Karoi",2016-06-30,0,15.85,22.3,9.4,2016
"Karoi",2016-07-01,0,13.3,22.4,4.2,2016
"Karoi",2016-07-02,0,15.7,23.1,8.3,2016
"Karoi",2016-07-03,0,14.95,21.7,8.2,2016
"Karoi",2016-07-04,0,13.4,20.1,6.7,2016
"Karoi",2016-07-05,0,12.75,19.8,5.7,2016
"Karoi",2016-07-06,0,12.1,19.4,4.8,2016
"Karoi",2016-07-07,0,12.15,19.6,4.7,2016
"Karoi",2016-07-08,0,12.2,19.1,5.3,2016
"Karoi",2016-07-09,0,13.45,20.6,6.3,2016
"Karoi",2016-07-10,0,12.4,18.9,5.9,2016
"Karoi",2016-07-11,0,14.25,21.8,6.7,2016
"Karoi",2016-07-12,0,15.65,22.4,8.9,2016
"Karoi",2016-07-13,0,13.55,20.1,7,2016
"Karoi",2016-07-14,0,12.3,18.6,6,2016
"Karoi",2016-07-15,0,12.8,19.6,6,2016
"Karoi",2016-07-16,0,14.5,21.8,7.2,2016
"Karoi",2016-07-17,0,17,23.9,10.1,2016
"Karoi",2016-07-18,0,16.9,23.2,10.6,2016
"Karoi",2016-07-19,0,12.95,18.3,7.6,2016
"Karoi",2016-07-20,0,11.75,18.9,4.6,2016
"Karoi",2016-07-21,0,11.3,17.9,4.7,2016
"Karoi",2016-07-22,0,11.7,17.7,5.7,2016
"Karoi",2016-07-23,0,11.1,17.9,4.3,2016
"Karoi",2016-07-24,0,12.6,19.6,5.6,2016
"Karoi",2016-07-25,0,12.75,19.7,5.8,2016
"Karoi",2016-07-26,0,13.7,21.2,6.2,2016
"Karoi",2016-07-27,0,15.1,22,8.2,2016
"Karoi",2016-07-28,0,16.75,23.5,10,2016
"Karoi",2016-07-29,0,18.4,25.4,11.4,2016
"Karoi",2016-07-30,0,16.35,23.5,9.2,2016
"Karoi",2016-07-31,0,13.75,20.7,6.8,2016
"Karoi",2016-08-01,0,12.5,19.8,5.2,2016
"Karoi",2016-08-02,0,13.8,21.8,5.8,2016
"Karoi",2016-08-03,0,14.95,22.8,7.1,2016
"Karoi",2016-08-04,0,15.35,23.3,7.4,2016
"Karoi",2016-08-05,0,13.85,21.3,6.4,2016
"Karoi",2016-08-06,0,14.35,22.3,6.4,2016
"Karoi",2016-08-07,0,16.8,24.6,9,2016
"Karoi",2016-08-08,0,19.7,27.1,12.3,2016
"Karoi",2016-08-09,0,19.6,25.6,13.6,2016
"Karoi",2016-08-10,0,15.2,21.8,8.6,2016
"Karoi",2016-08-11,0,15.4,21.7,9.1,2016
"Karoi",2016-08-12,0,15.05,22.9,7.2,2016
"Karoi",2016-08-13,0,16.8,24.4,9.2,2016
"Karoi",2016-08-14,0,17.65,24.8,10.5,2016
"Karoi",2016-08-15,0,17.3,24.7,9.9,2016
"Karoi",2016-08-16,0,17.25,23.6,10.9,2016
"Karoi",2016-08-17,0,17.1,23.6,10.6,2016
"Karoi",2016-08-18,0,19.25,26.5,12,2016
"Karoi",2016-08-19,0,19.25,26.3,12.2,2016
"Karoi",2016-08-20,0,17.05,23.1,11,2016
"Karoi",2016-08-21,0,15.8,20.8,10.8,2016
"Karoi",2016-08-22,0,16.15,23.6,8.7,2016
"Karoi",2016-08-23,0,17.5,24.4,10.6,2016
"Karoi",2016-08-24,0,18.45,25.7,11.2,2016
"Karoi",2016-08-25,0,19.2,26.1,12.3,2016
"Karoi",2016-08-26,0,20,27.8,12.2,2016
"Karoi",2016-08-27,0,20,26.4,13.6,2016
"Karoi",2016-08-28,0,20.95,28.5,13.4,2016
"Karoi",2016-08-29,0,20.1,27.1,13.1,2016
"Karoi",2016-08-30,0,18.75,22.8,14.7,2016
"Karoi",2016-08-31,0,15.7,21.3,10.1,2016
"Karoi",2016-09-01,0,15,21.1,8.9,2016
"Karoi",2016-09-02,0,14.15,21.4,6.9,2016
"Karoi",2016-09-03,0,15.85,22.3,9.4,2016
"Karoi",2016-09-04,0,16.25,23.6,8.9,2016
"Karoi",2016-09-05,0,18.2,25.7,10.7,2016
"Karoi",2016-09-06,0,19.95,26.4,13.5,2016
"Karoi",2016-09-07,0,20.9,28.5,13.3,2016
"Karoi",2016-09-08,0,19.05,24.2,13.9,2016
"Karoi",2016-09-09,0,18.5,25.9,11.1,2016
"Karoi",2016-09-10,0,20,28.3,11.7,2016
"Karoi",2016-09-11,0,21.9,29.1,14.7,2016
"Karoi",2016-09-12,0,19,24.9,13.1,2016
"Karoi",2016-09-13,0,19.15,27.1,11.2,2016
"Karoi",2016-09-14,0,20.4,28,12.8,2016
"Karoi",2016-09-15,0,22.9,29.7,16.1,2016
"Karoi",2016-09-16,0,16.4,23.1,9.7,2016
"Karoi",2016-09-17,0,15.45,23.6,7.3,2016
"Karoi",2016-09-18,0,14.85,22,7.7,2016
"Karoi",2016-09-19,0,15.1,23.4,6.8,2016
"Karoi",2016-09-20,0,16.5,24.8,8.2,2016
"Karoi",2016-09-21,0,17.25,25.6,8.9,2016
"Karoi",2016-09-22,0,17.35,25.8,8.9,2016
"Karoi",2016-09-23,0,17.75,25.1,10.4,2016
"Karoi",2016-09-24,0,17.65,25.1,10.2,2016
"Karoi",2016-09-25,0,17.75,24.8,10.7,2016
"Karoi",2016-09-26,0,19.35,25.6,13.1,2016
"Karoi",2016-09-27,0,20.1,26.3,13.9,2016
"Karoi",2016-09-28,0,20.6,28.1,13.1,2016
"Karoi",2016-09-29,0,22,29.8,14.2,2016
"Karoi",2016-09-30,0,19.7,26.3,13.1,2016
"Karoi",2016-10-01,0,18.5,25.9,11.1,2016
"Karoi",2016-10-02,0,18.1,25.2,11,2016
"Karoi",2016-10-03,0,19.4,26.8,12,2016
"Karoi",2016-10-04,0,21.05,27.9,14.2,2016
"Karoi",2016-10-05,0,22.55,29.5,15.6,2016
"Karoi",2016-10-06,0,22.35,29.2,15.5,2016
"Karoi",2016-10-07,0,21.8,28.4,15.2,2016
"Karoi",2016-10-08,0,21.35,29,13.7,2016
"Karoi",2016-10-09,0,21.75,29.1,14.4,2016
"Karoi",2016-10-10,0.5,23,30.2,15.8,2016
"Karoi",2016-10-11,0,23.7,31.3,16.1,2016
"Karoi",2016-10-12,0,22.7,29.6,15.8,2016
"Karoi",2016-10-13,0,21.3,26.8,15.8,2016
"Karoi",2016-10-14,0,20.7,27.5,13.9,2016
"Karoi",2016-10-15,0,22.75,29.1,16.4,2016
"Karoi",2016-10-16,0,23,31.2,14.8,2016
"Karoi",2016-10-17,0,24.55,31.7,17.4,2016
"Karoi",2016-10-18,0,23.2,28.5,17.9,2016
"Karoi",2016-10-19,0,23.05,29.8,16.3,2016
"Karoi",2016-10-20,0,24,30.6,17.4,2016
"Karoi",2016-10-21,0,24.95,30.9,19,2016
"Karoi",2016-10-22,6.1,24.7,30.1,19.3,2016
"Karoi",2016-10-23,0,23.05,28.3,17.8,2016
"Karoi",2016-10-24,0,24.35,29.8,18.9,2016
"Karoi",2016-10-25,0,22.6,29.1,16.1,2016
"Karoi",2016-10-26,0,22.8,29.2,16.4,2016
"Karoi",2016-10-27,0,22.85,30.1,15.6,2016
"Karoi",2016-10-28,0,23.45,31.6,15.3,2016
"Karoi",2016-10-29,0,24.75,32.3,17.2,2016
"Karoi",2016-10-30,0,24.35,32.1,16.6,2016
"Karoi",2016-10-31,0,26.15,33.4,18.9,2016
"Karoi",2016-11-01,0,25.85,32.8,18.9,2016
"Karoi",2016-11-02,0,23.5,30.3,16.7,2016
"Karoi",2016-11-03,0,23.75,31.1,16.4,2016
"Karoi",2016-11-04,0,24.1,31.4,16.8,2016
"Karoi",2016-11-05,0,24.9,29.6,20.2,2016
"Karoi",2016-11-06,0,25.3,31.4,19.2,2016
"Karoi",2016-11-07,8.9,24.3,31.1,17.5,2016
"Karoi",2016-11-08,10.4,24.8,31.2,18.4,2016
"Karoi",2016-11-09,1.8,21.05,25.9,16.2,2016
"Karoi",2016-11-10,35.8,22.05,27.9,16.2,2016
"Karoi",2016-11-11,12.4,20.1,23.6,16.6,2016
"Karoi",2016-11-12,0,22.05,28.1,16,2016
"Karoi",2016-11-13,0,23.65,28.9,18.4,2016
"Karoi",2016-11-14,0,24.1,29.5,18.7,2016
"Karoi",2016-11-15,0,23.4,28.5,18.3,2016
"Karoi",2016-11-16,0,21.75,27.6,15.9,2016
"Karoi",2016-11-17,0,22.1,28,16.2,2016
"Karoi",2016-11-18,0,23.4,29.9,16.9,2016
"Karoi",2016-11-19,0.3,25,30.6,19.4,2016
"Karoi",2016-11-20,0,23.95,29.6,18.3,2016
"Karoi",2016-11-21,0,22.85,27.5,18.2,2016
"Karoi",2016-11-22,14,22.1,26.4,17.8,2016
"Karoi",2016-11-23,1.3,19.8,22.8,16.8,2016
"Karoi",2016-11-24,0,19.7,23.3,16.1,2016
"Karoi",2016-11-25,3.6,21.15,25.2,17.1,2016
"Karoi",2016-11-26,0,22.1,26.7,17.5,2016
"Karoi",2016-11-27,17.3,22.25,27.8,16.7,2016
"Karoi",2016-11-28,0,21.45,27.3,15.6,2016
"Karoi",2016-11-29,7.6,20.15,21.4,18.9,2016
"Karoi",2016-11-30,14.2,21.45,25.1,17.8,2016
"Karoi",2016-12-01,6.1,21.55,25.7,17.4,2016
"Karoi",2016-12-02,0,20.35,22.9,17.8,2016
"Karoi",2016-12-03,0,21.25,24.2,18.3,2016
"Karoi",2016-12-04,6.4,23.05,27.9,18.2,2016
"Karoi",2016-12-05,23.4,21.25,25.9,16.6,2016
"Karoi",2016-12-06,3,20.55,25,16.1,2016
"Karoi",2016-12-07,0,19.75,24.7,14.8,2016
"Karoi",2016-12-08,0,20.75,26.3,15.2,2016
"Karoi",2016-12-09,0,22.35,26.7,18,2016
"Karoi",2016-12-10,0.8,21.5,24.7,18.3,2016
"Karoi",2016-12-11,0,21.05,25.3,16.8,2016
"Karoi",2016-12-12,0,20.6,26.1,15.1,2016
"Karoi",2016-12-13,14.2,21.9,27.2,16.6,2016
"Karoi",2016-12-14,0,22.25,27.3,17.2,2016
"Karoi",2016-12-15,0,22.2,26.2,18.2,2016
"Karoi",2016-12-16,0,22.3,26.3,18.3,2016
"Karoi",2016-12-17,9.7,21,24.5,17.5,2016
"Karoi",2016-12-18,7.4,20.05,22.8,17.3,2016
"Karoi",2016-12-19,7.4,19.5,21.8,17.2,2016
"Karoi",2016-12-20,1.8,19.35,22,16.7,2016
"Karoi",2016-12-21,0,21.8,26.7,16.9,2016
"Karoi",2016-12-22,0,22.7,28.2,17.2,2016
"Karoi",2016-12-23,0.3,21.75,24.9,18.6,2016
"Karoi",2016-12-24,0.3,21.05,24.6,17.5,2016
"Karoi",2016-12-25,0,20.75,23.9,17.6,2016
"Karoi",2016-12-26,17,22.1,26.3,17.9,2016
"Karoi",2016-12-27,0,21.65,27.8,15.5,2016
"Karoi",2016-12-28,0,22,28.6,15.4,2016
"Karoi",2016-12-29,0,22.15,29.3,15,2016
"Karoi",2016-12-30,0,22.8,29.4,16.2,2016
"Karoi",2016-12-31,0,23.1,29.3,16.9,2016
