Year,country,station,yield,avg_temp,anthesis_rainfall,tassling_avg_rainfall,precipitation
2015,Zimbabwe,Chipinge,4.8532,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.8546,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.8605,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.8727,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.9204,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.933,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.9424,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,4.9823,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.0159,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.0223,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.0371,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.0568,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.0591,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.1073,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.1212,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.1716,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.1717,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.1767,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.1777,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.2322,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.2784,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.3255,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.3664,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.6395,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.6918,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.8574,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.8678,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,5.9831,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,6.0332,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,6.219,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,6.8399,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,6.872,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,6.8889,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,6.9463,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,6.9799,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0499,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0551,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.061,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0672,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0719,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0902,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0918,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0927,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0943,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0986,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.0991,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1173,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1263,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1299,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1496,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1517,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1531,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1556,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1825,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.1889,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2023,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2088,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2128,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2153,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2281,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2374,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2384,19.4169266770671,0,964.5,666.2916666666666
