"country","year","location","yield","region","average_temperature","SUM_PRCP","log_yield"
"Zimbabwe","2021","Chiredzi",2.73640336134454,"Region 4",24.3333333333333,109.2,1.00664441628596
"Zimbabwe","2021","Chiredzi",3.63563025210084,"Region 4",24.3333333333333,109.2,1.29078248030302
"Zimbabwe","2021","Chiredzi",3.03327731092437,"Region 4",24.3333333333333,109.2,1.10964365575811
"Zimbabwe","2021","Chiredzi",4.15300840336134,"Region 4",24.3333333333333,109.2,1.42383298809019
"Zimbabwe","2021","Chiredzi",2.49833053221289,"Region 4",24.3333333333333,109.2,0.915622721690182
"Zimbabwe","2021","Chiredzi",4.38265546218487,"Region 4",24.3333333333333,109.2,1.47765481058622
"Zimbabwe","2021","Chiredzi",4.70157983193277,"Region 4",24.3333333333333,109.2,1.54789858668926
"Zimbabwe","2021","Chiredzi",5.30196078431373,"Region 4",24.3333333333333,109.2,1.66807671144448
"Zimbabwe","2021","Chiredzi",3.33660504201681,"Region 4",24.3333333333333,109.2,1.20495383556244
"Zimbabwe","2021","Chiredzi",4.11428571428571,"Region 4",24.3333333333333,109.2,1.41446523808659
"Zimbabwe","2021","Chiredzi",4.69602240896359,"Region 4",24.3333333333333,109.2,1.54671585444022
"Zimbabwe","2021","Chiredzi",6.22556862745098,"Region 4",24.3333333333333,109.2,1.82866478395426
"Zimbabwe","2021","Chiredzi",5.64705882352941,"Region 4",24.3333333333333,109.2,1.73113484741162
"Zimbabwe","2021","Chiredzi",4.37709803921569,"Region 4",24.3333333333333,109.2,1.47638595668208
"Zimbabwe","2021","Chiredzi",2.4266218487395,"Region 4",24.3333333333333,109.2,0.886500104443902
"Zimbabwe","2021","Chiredzi",2.5752380952381,"Region 4",24.3333333333333,109.2,0.945941994011288
"Zimbabwe","2021","Chiredzi",3.96656582633053,"Region 4",24.3333333333333,109.2,1.37790068919275
"Zimbabwe","2021","Chiredzi",3.33266106442577,"Region 4",24.3333333333333,109.2,1.20377110331339
"Zimbabwe","2021","Chiredzi",2.66666666666667,"Region 4",24.3333333333333,109.2,0.980829253011728
"Zimbabwe","2021","Chiredzi",4.64134453781513,"Region 4",24.3333333333333,109.2,1.53500409534348
"Zimbabwe","2021","Chiredzi",6.32112044817927,"Region 4",24.3333333333333,109.2,1.84389647854976
"Zimbabwe","2021","Chiredzi",4.04114285714286,"Region 4",24.3333333333333,109.2,1.39652753739992
"Zimbabwe","2021","Chiredzi",4.32690196078431,"Region 4",24.3333333333333,109.2,1.46485180343679
"Zimbabwe","2021","Chiredzi",5.56315966386555,"Region 4",24.3333333333333,109.2,1.7161662317177
"Zimbabwe","2021","Chiredzi",4.352,"Region 4",24.3333333333333,109.2,1.47063550955364
"Zimbabwe","2021","Chiredzi",3.74319327731092,"Region 4",24.3333333333333,109.2,1.31993906459447
"Zimbabwe","2021","Chiredzi",4.34698039215686,"Region 4",24.3333333333333,109.2,1.46948144133553
"Zimbabwe","2021","Chiredzi",4.49703081232493,"Region 4",24.3333333333333,109.2,1.50341735951625
"Zimbabwe","2021","Chiredzi",4.0504649859944,"Region 4",24.3333333333333,109.2,1.39883168588477
"Zimbabwe","2021","Chiredzi",3.13008403361345,"Region 4",24.3333333333333,109.2,1.14105985199149
"Zimbabwe","2021","Chiredzi",4.79605602240896,"Region 4",24.3333333333333,109.2,1.56779391816647
"Zimbabwe","2021","Chiredzi",2.97357983193277,"Region 4",24.3333333333333,109.2,1.08976655760394
"Zimbabwe","2021","Chiredzi",4.64672268907563,"Region 4",24.3333333333333,109.2,1.53616217306411
"Zimbabwe","2021","Chiredzi",4.93929411764706,"Region 4",24.3333333333333,109.2,1.59722242982535
"Zimbabwe","2021","Chiredzi",3.59135014005602,"Region 4",24.3333333333333,109.2,1.27852821537955
"Zimbabwe","2021","Chiredzi",3.73889075630252,"Region 4",24.3333333333333,109.2,1.31878897821123
"Zimbabwe","2021","Chiredzi",2.8170756302521,"Region 4",24.3333333333333,109.2,1.03569933633366
"Zimbabwe","2021","Chiredzi",2.50693557422969,"Region 4",24.3333333333333,109.2,0.919061120493212
"Zimbabwe","2021","Chiredzi",3.13366946778712,"Region 4",24.3333333333333,109.2,1.14220467180742
"Zimbabwe","2021","Chiredzi",2.35294117647059,"Region 4",24.3333333333333,109.2,0.855666110057721
"Zimbabwe","2021","Chiredzi",3.43520448179272,"Region 4",24.3333333333333,109.2,1.23407645280872
"Zimbabwe","2021","Chiredzi",4.03182072829132,"Region 4",24.3333333333333,109.2,1.39421806755126
"Zimbabwe","2021","Chiredzi",4.34196078431373,"Region 4",24.3333333333333,109.2,1.46832603970498
"Zimbabwe","2021","Chiredzi",2.03921568627451,"Region 4",24.3333333333333,109.2,0.712565266417047
"Zimbabwe","2021","Chiredzi",3.89467787114846,"Region 4",24.3333333333333,109.2,1.35961097273149
"Zimbabwe","2021","Chiredzi",2.97017366946779,"Region 4",24.3333333333333,109.2,1.08862042567332
"Zimbabwe","2021","Chiredzi",4.18205042016807,"Region 4",24.3333333333333,109.2,1.43080165740628
"Zimbabwe","2021","Chisumbanje",3.29788235294118,"Region 4",20.25,148.6,1.19328055125771
"Zimbabwe","2021","Chisumbanje",3.4549243697479,"Region 4",20.25,148.6,1.2398005668926
"Zimbabwe","2021","Chisumbanje",2.19607843137255,"Region 4",20.25,148.6,0.786673238570769
"Zimbabwe","2021","Chisumbanje",3.61196638655462,"Region 4",20.25,148.6,1.28425232946344
"Zimbabwe","2021","Chisumbanje",2.50980392156863,"Region 4",20.25,148.6,0.920204631195292
"Zimbabwe","2021","Chisumbanje",3.76900840336134,"Region 4",20.25,148.6,1.32681194388223
"Zimbabwe","2021","Chisumbanje",5.14689075630252,"Region 4",20.25,148.6,1.63839279571301
"Zimbabwe","2021","Chisumbanje",3.14084033613445,"Region 4",20.25,148.6,1.14449038708828
"Zimbabwe","2021","Chisumbanje",2.82675630252101,"Region 4",20.25,148.6,1.03912987143045
"Zimbabwe","2021","Chisumbanje",1.56862745098039,"Region 4",20.25,148.6,0.450201001949554
"Zimbabwe","2021","Chisumbanje",2.98379831932773,"Region 4",20.25,148.6,1.09319709270073
"Zimbabwe","2021","Chisumbanje",1.41176470588235,"Region 4",20.25,148.6,0.344840486291727
"Zimbabwe","2021","Chisumbanje",1.88235294117647,"Region 4",20.25,148.6,0.63252255874351
"Zimbabwe","2021","Chisumbanje",3.92605042016807,"Region 4",20.25,148.6,1.36763393840249
"Zimbabwe","2021","Chisumbanje",4.54382072829132,"Region 4",20.25,148.6,1.51376822823991
"Zimbabwe","2021","Chisumbanje",2.66971428571429,"Region 4",20.25,148.6,0.981971457590505
"Zimbabwe","2021","Chisumbanje",3.43126050420168,"Region 4",20.25,148.6,1.23292768760484
"Zimbabwe","2021","Chisumbanje",3.91260504201681,"Region 4",20.25,148.6,1.3642034033057
"Zimbabwe","2021","Chisumbanje",2.8138487394958,"Region 4",20.25,148.6,1.03455320440304
"Zimbabwe","2021","Chisumbanje",3.5872268907563,"Region 4",20.25,148.6,1.27737945017567
"Zimbabwe","2021","Chisumbanje",0.784313725490196,"Region 4",20.25,148.6,-0.24294617861039
"Zimbabwe","2021","Chisumbanje",0.313725490196078,"Region 4",20.25,148.6,-1.15923691048455
"Zimbabwe","2022","Shamva",9.30420168067227,"Region 1",16,363,2.23046609175188
"Zimbabwe","2022","Shamva",7.99085714285714,"Region 1",16,363,2.07829803097776
"Zimbabwe","2022","Shamva",10.848268907563,"Region 1",16,363,2.38400551956734
"Zimbabwe","2022","Shamva",8.15686274509804,"Region 1",16,363,2.09885962753694
"Zimbabwe","2022","Shamva",8.11025210084034,"Region 1",16,363,2.09312895282795
"Zimbabwe","2022","Shamva",14.4478655462185,"Region 1",16,363,2.67054669058333
"Zimbabwe","2022","Shamva",8.16618487394958,"Region 1",16,363,2.10000183211571
"Zimbabwe","2022","Shamva",10.3292773109244,"Region 1",16,363,2.33498232046393
"Zimbabwe","2022","Shamva",7.64235294117647,"Region 1",16,363,2.03370553235715
"Zimbabwe","2022","Shamva",12.2026666666667,"Region 1",16,363,2.50165450708923
"Zimbabwe","2022","Shamva",13.4901960784314,"Region 1",16,363,2.60196320520902
