"country","year","location","yield","anthesisDate","Asi","plant_height","ear_position","stem_lodging","Epp","Ear_rot","region","total_precipitation","average_temperature","log_yield"
"Zimbabwe","2022","Chisumbanje",2.39670857142857,"74","1","100","1.75","19.354838709677399","0.83870967741935498","0","Region 4",161,22.0833333333333,0.87409636751362
"Zimbabwe","2022","Chisumbanje",2.59707697478992,"74","0","115","1.65217391304348","21.875","0.78125","0","Region 4",161,22.0833333333333,0.95438657212966
"Zimbabwe","2022","Chisumbanje",2.78130733893557,"74","0","100","1.9","24.2424242424242","0.63636363636363602","0","Region 4",161,22.0833333333333,1.0229210829664
"Zimbabwe","2022","Chisumbanje",3.87899159663866,"74","0","95","2.1052631578947398","6.0606060606060597","0.81818181818181801","0","Region 4",161,22.0833333333333,1.35557522208236
"Zimbabwe","2022","Chisumbanje",2.93351619047619,"74","2","100","2","14.814814814814801","0.88888888888888895","4.1666666666666696","Region 4",161,22.0833333333333,1.07620176853548
"Zimbabwe","2022","Chisumbanje",2.45796033613445,"79","1","130","1.5","6.6666666666666696","0.7","2.38095238095238","Region 4",161,22.0833333333333,0.899331874371844
"Zimbabwe","2022","Chisumbanje",3.06010352941176,"71","3","85","2.1764705882352899","48.484848484848499","0.72727272727272696","4.1666666666666696","Region 4",161,22.0833333333333,1.11844874853306
"Zimbabwe","2022","Chisumbanje",3.0888443697479,"75","2","80","2.4375","40.625","0.84375","0","Region 4",161,22.0833333333333,1.12779703058497
"Zimbabwe","2022","Chisumbanje",2.72067764705882,"71","0","100","1.95","22.2222222222222","0.88888888888888895","4.1666666666666696","Region 4",161,22.0833333333333,1.00088098422704
"Zimbabwe","2022","Chisumbanje",2.16247932773109,"74","0","90","2.1666666666666701","7.6923076923076898","0.73076923076923095","2.6315789473684199","Region 4",161,22.0833333333333,0.771255400347496
"Zimbabwe","2022","Chisumbanje",1.91328806722689,"75","2","100","1.9","29.0322580645161","0.61290322580645196","0","Region 4",161,22.0833333333333,0.648823263139719
"Zimbabwe","2022","Chisumbanje",2.00600739495798,"74","3","90","2.1111111111111098","36.363636363636402","0.69696969696969702","0","Region 4",161,22.0833333333333,0.69614637595268
"Zimbabwe","2022","Chisumbanje",3.45767798319328,"73","2","85","2.0588235294117601","59.375","0.84375","0","Region 4",161,22.0833333333333,1.2405972606558
"Zimbabwe","2022","Chisumbanje",3.16138666666667,"73","2","110","1.77272727272727","14.705882352941201","0.94117647058823495","0","Region 4",161,22.0833333333333,1.15101074991151
"Zimbabwe","2022","Chisumbanje",2.31838476190476,"72","4","90","2.1111111111111098","5.8823529411764701","0.76470588235294101","1.92307692307692","Region 4",161,22.0833333333333,0.8408707198853
"Zimbabwe","2022","Chisumbanje",3.19510588235294,"72","1","90","2","6.0606060606060597","0.87878787878787901","0","Region 4",161,22.0833333333333,1.16162022729695
"Zimbabwe","2022","Chisumbanje",3.07465680672269,"71","-1","95","1.8947368421052599","12.5","0.8125","0","Region 4",161,22.0833333333333,1.12319328746004
"Zimbabwe","2022","Chisumbanje",2.7982162464986,"74","3","125","1.68","3.3333333333333299","0.9","0","Region 4",161,22.0833333333333,1.02898215935358
"Zimbabwe","2022","Chisumbanje",1.75666196078431,"73","2","100","2","23.529411764705898","0.76470588235294101","1.92307692307692","Region 4",161,22.0833333333333,0.563415395011161
"Zimbabwe","2022","Chisumbanje",2.42442577030812,"71","0","110","1.6818181818181801","9.375","0.75","0","Region 4",161,22.0833333333333,0.885594700599677
"Zimbabwe","2022","Chisumbanje",2.41099294117647,"72","0","90","2.1666666666666701","0","0.75","0","Region 4",161,22.0833333333333,0.880038671437166
"Zimbabwe","2022","Chisumbanje",2.90497613445378,"71","-3","110","1.77272727272727","6.25","0.59375","5.2631578947368398","Region 4",161,22.0833333333333,1.0664251749358
"Zimbabwe","2022","Chisumbanje",1.81898397759104,"75","0","100","1.95","6.0606060606060597","0.51515151515151503","2.9411764705882399","Region 4",161,22.0833333333333,0.598278091136026
"Zimbabwe","2022","Chisumbanje",3.06045490196078,"76","1","115","1.9130434782608701","2.9411764705882399","0.70588235294117696","4.1666666666666696","Region 4",161,22.0833333333333,1.11856356568687
"Zimbabwe","2022","Chisumbanje",3.34903753501401,"74","2","120","1.8333333333333299","5.8823529411764701","0.79411764705882304","1.8518518518518501","Region 4",161,22.0833333333333,1.20867300157667
"Zimbabwe","2022","Chisumbanje",3.7817062184874,"74","0","105","2.0476190476190501","14.705882352941201","0.70588235294117696","2.0833333333333299","Region 4",161,22.0833333333333,1.33017528834216
"Zimbabwe","2022","Chisumbanje",3.68918050420168,"73","1","95","2.0526315789473699","15.625","0.84375","3.7037037037037002","Region 4",161,22.0833333333333,1.30540434780558
"Zimbabwe","2022","Chisumbanje",4.22570666666667,"74","0","90","2.1666666666666701","20","0.9","1.8518518518518501","Region 4",161,22.0833333333333,1.44118650520566
"Zimbabwe","2022","Chisumbanje",3.72545434173669,"71","1","95","1.84210526315789","12.5","0.8125","0","Region 4",161,22.0833333333333,1.3151888153297
"Zimbabwe","2022","Chisumbanje",2.5023462184874,"73","0","105","1.80952380952381","7.4074074074074101","0.81481481481481499","2.2727272727272698","Region 4",161,22.0833333333333,0.917228779165153
"Zimbabwe","2022","Chisumbanje",1.77194128851541,"74","0","75","2.2666666666666702","12.5","0.71875","2.1739130434782599","Region 4",161,22.0833333333333,0.572075718742002
"Zimbabwe","2022","Chisumbanje",2.03828347338936,"74","3","115","1.65217391304348","14.705882352941201","0.73529411764705899","4","Region 4",161,22.0833333333333,0.712108019038255
"Zimbabwe","2022","Chisumbanje",1.97556705882353,"72","1","95","1.8947368421052599","32.352941176470601","0.79411764705882304","0","Region 4",161,22.0833333333333,0.680855475534148
"Zimbabwe","2022","Chisumbanje",2.84446117647059,"75","1","110","1.72727272727273","25.806451612903199","0.83870967741935498","0","Region 4",161,22.0833333333333,1.04537365648494
"Zimbabwe","2022","Chisumbanje",3.04309243697479,"74","2","105","1.7619047619047601","12.1212121212121","0.84848484848484895","0","Region 4",161,22.0833333333333,1.11287424737584
"Zimbabwe","2022","Chisumbanje",2.54751193277311,"75","1","110","1.63636363636364","13.7931034482759","0.89655172413793105","0","Region 4",161,22.0833333333333,0.935117170214905
"Zimbabwe","2022","Chisumbanje",2.85615327731092,"73","0","95","2.0526315789473699","12.5","0.8125","0","Region 4",161,22.0833333333333,1.04947571156347
"Zimbabwe","2022","Chisumbanje",3.70048,"73","2","85","2.2352941176470602","0","0.79411764705882304","0","Region 4",161,22.0833333333333,1.30846254096573
"Zimbabwe","2022","Chisumbanje",2.8004625210084,"74","1","70","2.5714285714285698","9.0909090909090899","0.69696969696969702","0","Region 4",161,22.0833333333333,1.02978458961387
"Zimbabwe","2022","Chisumbanje",2.8910162464986,"71","2","100","1.95","16.129032258064498","0.80645161290322598","0","Region 4",161,22.0833333333333,1.06160808269971
"Zimbabwe","2022","Chisumbanje",4.20288358543417,"73","0","95","2","11.764705882352899","0.91176470588235303","1.61290322580645","Region 4",161,22.0833333333333,1.43577085766988
"Zimbabwe","2022","Chisumbanje",2.78705120448179,"76","1","100","2.0499999999999998","11.764705882352899","0.67647058823529405","0","Region 4",161,22.0833333333333,1.02498412094739
"Zimbabwe","2022","Chisumbanje",4.04533781512605,"72","1","100","1.8","27.272727272727298","0.78787878787878796","0","Region 4",161,22.0833333333333,1.39756506126958
"Zimbabwe","2022","Chisumbanje",3.38447058823529,"73","0","70","2.5714285714285698","9.67741935483871","0.80645161290322598","0","Region 4",161,22.0833333333333,1.21919749479294
"Zimbabwe","2022","Chisumbanje",3.81370980392157,"73","0","110","1.72727272727273","14.705882352941201","0.73529411764705899","0","Region 4",161,22.0833333333333,1.33860241721518
"Zimbabwe","2022","Chisumbanje",2.96063641456583,"73","0","100","1.8","41.176470588235297","0.67647058823529405","2.1739130434782599","Region 4",161,22.0833333333333,1.08540425014661
"Zimbabwe","2022","Chisumbanje",4.12343215686275,"77","1","120","1.75","0","0.79411764705882304","0","Region 4",161,22.0833333333333,1.41668586435193
"Zimbabwe","2022","Chisumbanje",3.59346554621849,"74","2","100","2","12.5","0.78125","0","Region 4",161,22.0833333333333,1.27911707007422
"Zimbabwe","2022","Chisumbanje",3.72297142857143,"72","1","105","2","3.0303030303030298","0.81818181818181801","0","Region 4",161,22.0833333333333,1.31452212055853
"Zimbabwe","2022","Chisumbanje",3.67615282913165,"72","1","90","2.2222222222222201","11.764705882352899","0.76470588235294101","0","Region 4",161,22.0833333333333,1.30186677847462
"Zimbabwe","2022","Chisumbanje",2.47163338935574,"74","3","95","1.9473684210526301","0","0.70588235294117696","0","Region 4",161,22.0833333333333,0.904879223320325
"Zimbabwe","2022","Chisumbanje",4.20968515406163,"73","0","110","1.72727272727273","20","0.86666666666666703","1.92307692307692","Region 4",161,22.0833333333333,1.43738785963921
"Zimbabwe","2022","Chisumbanje",3.15196952380952,"74","1","110","1.86363636363636","31.25","0.84375","0","Region 4",161,22.0833333333333,1.14802750310673
"Zimbabwe","2022","Chisumbanje",2.40961254901961,"75","3","95","2.1052631578947398","6.25","0.71875","2.1739130434782599","Region 4",161,22.0833333333333,0.879465966536341
"Zimbabwe","2022","Chisumbanje",3.3351619047619,"77","1","85","2.0588235294117601","6.6666666666666696","0.76666666666666705","4.3478260869565197","Region 4",161,22.0833333333333,1.2045212253442
"Zimbabwe","2022","Chisumbanje",4.1360618487395,"74","0","100","1.95","3.3333333333333299","0.76666666666666705","0","Region 4",161,22.0833333333333,1.41974409085145
"Zimbabwe","2022","Chisumbanje",4.76230095238095,"76","0","80","2.375","5.8823529411764701","0.82352941176470595","1.78571428571429","Region 4",161,22.0833333333333,1.56073094480374
"Zimbabwe","2022","Chisumbanje",2.23980459383754,"72","1","110","1.77272727272727","4.3478260869565197","0.86956521739130399","2.5","Region 4",161,22.0833333333333,0.806388627167808
"Zimbabwe","2022","Chisumbanje",3.10444459383753,"73","3","95","2.0526315789473699","6.0606060606060597","0.66666666666666696","0","Region 4",161,22.0833333333333,1.13283482461492
"Zimbabwe","2022","Chisumbanje",2.93722352941177,"79","0","105","2.0952380952380998","3.3333333333333299","0.8","4.1666666666666696","Region 4",161,22.0833333333333,1.07746475739388
"Zimbabwe","2022","Chisumbanje",2.61152448179272,"74","1","105","2","0","0.67741935483870996","9.5238095238095202","Region 4",161,22.0833333333333,0.959934143459779
"Zimbabwe","2022","Chisumbanje",3.15486655462185,"71","0","95","1.9473684210526301","7.6923076923076898","0.80769230769230804","0","Region 4",161,22.0833333333333,1.14894619862381
"Zimbabwe","2022","Chisumbanje",3.52159910364146,"72","0","85","2.2352941176470602","6.0606060606060597","0.57575757575757602","0","Region 4",161,22.0833333333333,1.25891517725841
"Zimbabwe","2022","Chisumbanje",2.64219428571429,"74","0","125","1.84","7.1428571428571397","0.64285714285714302","0","Region 4",161,22.0833333333333,0.971609740759865
"Zimbabwe","2022","Chisumbanje",2.71631058823529,"74","1","100","1.9","20.689655172413801","0.68965517241379304","0","Region 4",161,22.0833333333333,0.99927455817877
"Zimbabwe","2022","Chisumbanje",3.54377142857143,"72","0","100","2.15","13.7931034482759","0.68965517241379304","0","Region 4",161,22.0833333333333,1.26519153533883
"Zimbabwe","2022","Chisumbanje",3.31406521008403,"75","-1","115","1.6956521739130399","15.384615384615399","0.80769230769230804","0","Region 4",161,22.0833333333333,1.19817559596347
"Zimbabwe","2022","Chisumbanje",3.43932952380952,"72","-1","100","1.9","3.0303030303030298","0.78787878787878796","0","Region 4",161,22.0833333333333,1.23527654651936
"Zimbabwe","2022","Chisumbanje",5.04206521008403,"74","1","95","2","21.2121212121212","0.75757575757575801","0","Region 4",161,22.0833333333333,1.61781576205854
"Zimbabwe","2022","Chisumbanje",0,"73","0","105","1.80952380952381","13.7931034482759","0.65517241379310298","0","Region 4",161,22.0833333333333,0
"Zimbabwe","2022","Chisumbanje",2.59291070028011,"73","1","90","2.1111111111111098","0","0.63333333333333297","0","Region 4",161,22.0833333333333,0.952781067197634
"Zimbabwe","2022","Chisumbanje",2.59529142857143,"76","0","90","2.1111111111111098","3.0303030303030298","0.72727272727272696","0","Region 4",161,22.0833333333333,0.953698814193334
"Zimbabwe","2022","Chisumbanje",3.11143977591036,"72","2","95","2","0","0.79411764705882304","0","Region 4",161,22.0833333333333,1.13508556951614
"Zimbabwe","2022","Chisumbanje",3.18959327731092,"74","3","70","2.28571428571429","8.8235294117647101","0.70588235294117696","2.0833333333333299","Region 4",161,22.0833333333333,1.15989340939246
"Zimbabwe","2022","Chisumbanje",2.0232981512605,"76","2","90","2.2222222222222201","0","0.53846153846153799","3.5714285714285698","Region 4",161,22.0833333333333,0.704728928077739
"Zimbabwe","2022","Chisumbanje",3.44764952380952,"73","0","85","2.1176470588235299","0","0.78125","0","Region 4",161,22.0833333333333,1.23769270140818
"Zimbabwe","2022","Chisumbanje",2.44062655462185,"73","4","115","1.65217391304348","0","0.68965517241379304","0","Region 4",161,22.0833333333333,0.892254791022653
"Zimbabwe","2022","Chisumbanje",2.27035070028011,"76","0","95","2.0526315789473699","10.3448275862069","0.62068965517241403","0","Region 4",161,22.0833333333333,0.819934313075884
"Zimbabwe","2023","Chisumbanje",3.22328739495798,"70","0","145","0.41379310344827602","4.5454545454545503","0.81818181818181801","0","Region 4",249,23.3333333333333,1.17040176887278
"Zimbabwe","2023","Chisumbanje",1.70754509803922,"78","3","135","0.44444444444444398","0","0.68","5.8823529411764701","Region 4",249,23.3333333333333,0.535056723850024
"Zimbabwe","2023","Chisumbanje",2.08802778711485,"75","2","150","0.233333333333333","0","0.68","5.8823529411764701","Region 4",249,23.3333333333333,0.736219977937038
"Zimbabwe","2023","Chisumbanje",1.16065165266106,"76","0","125","0.32","4.7619047619047601","0.33333333333333298","7.1428571428571397","Region 4",249,23.3333333333333,0.148981616920235
"Zimbabwe","2023","Chisumbanje",2.9814337254902,"75","1","125","0.52","0","0.69230769230769196","2.7777777777777799","Region 4",249,23.3333333333333,1.09240430075446
"Zimbabwe","2023","Chisumbanje",1.74057949579832,"73","4","130","0.46153846153846201","0","0.592592592592593","0","Region 4",249,23.3333333333333,0.554218101341994
"Zimbabwe","2023","Chisumbanje",1.37991887955182,"76","6","135","0.33333333333333298","0","0.53846153846153799","14.285714285714301","Region 4",249,23.3333333333333,0.322024714507865
"Zimbabwe","2023","Chisumbanje",2.45718767507003,"70","5","110","0.31818181818181801","0","0.70833333333333304","0","Region 4",249,23.3333333333333,0.899017474451832
"Zimbabwe","2023","Chisumbanje",2.16319820728291,"75","5","135","0.407407407407407","0","0.68965517241379304","5","Region 4",249,23.3333333333333,0.771587778132303
"Zimbabwe","2023","Chisumbanje",4.24681232492997,"74","2","130","0.46153846153846201","0","0.82758620689655205","4.1666666666666696","Region 4",249,23.3333333333333,1.44616866032175
"Zimbabwe","2023","Chisumbanje",1.59981714285714,"71","1","125","0.56000000000000005","0","0.61111111111111105","0","Region 4",249,23.3333333333333,0.469889337000338
"Zimbabwe","2023","Chisumbanje",3.59028347338936,"76","5","155","0.58064516129032295","0","0.77419354838709697","0","Region 4",249,23.3333333333333,1.27823116132975
"Zimbabwe","2023","Chisumbanje",3.01758745098039,"72","6","145","0.41379310344827602","0","0.71428571428571397","5","Region 4",249,23.3333333333333,1.10445765483899
"Zimbabwe","2023","Chisumbanje",2.2019943977591,"78","1","140","0.42857142857142899","0","0.5","0","Region 4",249,23.3333333333333,0.789363494136988
"Zimbabwe","2023","Chisumbanje",2.07554509803922,"72","0","165","0.39393939393939398","0","0.47826086956521702","0","Region 4",249,23.3333333333333,0.73022381703385
"Zimbabwe","2023","Chisumbanje",1.79814901960784,"76","0","125","0.48","0","0.55000000000000004","0","Region 4",249,23.3333333333333,0.586757813375764
"Zimbabwe","2023","Chisumbanje",1.2861275070028,"76","5","135","0.37037037037037002","0","0.68421052631578905","0","Region 4",249,23.3333333333333,0.251635770980321
"Zimbabwe","2023","Chisumbanje",1.85344,"75","7","110","0.40909090909090901","0","0.71428571428571397","5","Region 4",249,23.3333333333333,0.61704337189505
"Zimbabwe","2023","Chisumbanje",1.94980392156863,"72","2","160","0.5","0","0.52631578947368396","0","Region 4",249,23.3333333333333,0.667728814478131
"Zimbabwe","2023","Chisumbanje",1.85088,"74","3","140","0.39285714285714302","0","0.75","0","Region 4",249,23.3333333333333,0.615661201668099
"Zimbabwe","2023","Chisumbanje",1.53707921568627,"72","0","130","0.42307692307692302","0","0.5625","11.1111111111111","Region 4",249,23.3333333333333,0.429884002386638
"Zimbabwe","2023","Chisumbanje",2.42533647058824,"76","2","145","0.48275862068965503","0","0.83333333333333304","20","Region 4",249,23.3333333333333,0.885970265522488
"Zimbabwe","2023","Chisumbanje",3.90274509803922,"72","3","135","0.44444444444444398","0","0.88235294117647101","5","Region 4",249,23.3333333333333,1.36168017682649
"Zimbabwe","2023","Chisumbanje",1.6925687394958,"70","2","155","0.45161290322580599","5","0.55000000000000004","0","Region 4",249,23.3333333333333,0.526247339157285
"Zimbabwe","2023","Chisumbanje",3.63706442577031,"72","1","140","0.46428571428571402","0","0.74193548387096797","13.0434782608696","Region 4",249,23.3333333333333,1.29117687983485
"Zimbabwe","2023","Chisumbanje",2.2360380952381,"72","1","150","0.46666666666666701","0","0.73684210526315796","10.714285714285699","Region 4",249,23.3333333333333,0.804705592374062
"Zimbabwe","2023","Chisumbanje",1.44165288515406,"72","3","120","0.41666666666666702","0","0.61904761904761896","0","Region 4",249,23.3333333333333,0.365790292239331
"Zimbabwe","2023","Chisumbanje",2.28295529411765,"72","0","125","0.28000000000000003","11.1111111111111","0.88888888888888895","0","Region 4",249,23.3333333333333,0.825470785278682
"Zimbabwe","2023","Chisumbanje",2.28230095238095,"76","0","80","0.3125","0","0.45454545454545497","10","Region 4",249,23.3333333333333,0.8251841237176
"Zimbabwe","2023","Chisumbanje",2.33482397759104,"77","5","135","0.37037037037037002","0","0.54545454545454497","0","Region 4",249,23.3333333333333,0.84793650395
"Zimbabwe","2023","Chisumbanje",1.67998386554622,"73","2","130","0.42307692307692302","0","0.46666666666666701","0","Region 4",249,23.3333333333333,0.518784189527515
"Zimbabwe","2023","Chisumbanje",1.94176358543417,"76","5","145","0.51724137931034497","0","0.68421052631578905","7.6923076923076898","Region 4",249,23.3333333333333,0.663596624782996
"Zimbabwe","2023","Chisumbanje",3.22203966386555,"72","1","165","0.36363636363636398","0","0.73684210526315796","17.8571428571429","Region 4",249,23.3333333333333,1.17001459500351
"Zimbabwe","2023","Chisumbanje",2.73839327731092,"71","-1","125","0.52","3.8461538461538498","0.76923076923076905","7.5","Region 4",249,23.3333333333333,1.00737135326111
"Zimbabwe","2023","Chisumbanje",3.4104649859944,"71","2","130","0.42307692307692302","0","0.71428571428571397","0","Region 4",249,23.3333333333333,1.22684864152846
"Zimbabwe","2023","Chisumbanje",2.6997781512605,"72","1","155","0.51612903225806495","0","0.81481481481481499","2.2727272727272698","Region 4",249,23.3333333333333,0.993169603434641
"Zimbabwe","2023","Chisumbanje",2.75072358543417,"73","1","135","0.44444444444444398","0","0.64","0","Region 4",249,23.3333333333333,1.01186399904403
"Zimbabwe","2023","Chisumbanje",2.23558991596639,"70","0","125","0.44","0","0.67857142857142905","10.526315789473699","Region 4",249,23.3333333333333,0.804505137742287
"Zimbabwe","2023","Chisumbanje",0.799908571428572,"78","-1","125","0.4","0","0.82352941176470595","0","Region 4",249,23.3333333333333,-0.223257843559605
"Zimbabwe","2023","Chisumbanje",2.83450442577031,"77","5","125","0.4","0","0.57142857142857095","0","Region 4",249,23.3333333333333,1.04186711617466
"Zimbabwe","2023","Chisumbanje",0.86264649859944,"72","2","125","0.52","0","0.68181818181818199","6.6666666666666696","Region 4",249,23.3333333333333,-0.14775029105146
"Zimbabwe","2023","Chisumbanje",3.33033411764706,"72","1","115","0.217391304347826","0","0.61111111111111105","18.181818181818201","Region 4",249,23.3333333333333,1.20307263458882
"Zimbabwe","2023","Chisumbanje",3.45022745098039,"71","3","135","0.44444444444444398","0","0.75","5.5555555555555598","Region 4",249,23.3333333333333,1.23844015669053
"Zimbabwe","2023","Chisumbanje",2.1624506442577,"70","1","135","0.407407407407407","0","0.80769230769230804","4.7619047619047601","Region 4",249,23.3333333333333,0.771242136098791
"Zimbabwe","2023","Chisumbanje",3.12534050420168,"74","1","145","0.44827586206896602","4.1666666666666696","0.54166666666666696","0","Region 4",249,23.3333333333333,1.13954323859705
"Zimbabwe","2023","Chisumbanje",3.44064,"75","2","125","0.36","0","0.80769230769230804","4.7619047619047601","Region 4",249,23.3333333333333,1.23565750059243
"Zimbabwe","2023","Chisumbanje",2.37635406162465,"70","1","160","0.46875","0","0.92","0","Region 4",249,23.3333333333333,0.865567406233932
"Zimbabwe","2023","Chisumbanje",2.77428705882353,"72","2","145","0.41379310344827602","0","0.71428571428571397","6.6666666666666696","Region 4",249,23.3333333333333,1.02039379845063
"Zimbabwe","2023","Chisumbanje",2.17577411764706,"70","3","145","0.51724137931034497","0","0.81818181818181801","5.5555555555555598","Region 4",249,23.3333333333333,0.777384517377084
"Zimbabwe","2023","Chisumbanje",2.69291204481793,"79","-2","130","0.19230769230769201","0","0.66666666666666696","0","Region 4",249,23.3333333333333,0.990623152626922
"Zimbabwe","2023","Chisumbanje",2.06206924369748,"73","0","145","0.41379310344827602","0","0.76","2.6315789473684199","Region 4",249,23.3333333333333,0.723709965873563
"Zimbabwe","2023","Chisumbanje",2.02029176470588,"70","0","105","0.476190476190476","0","0.625","0","Region 4",249,23.3333333333333,0.703241938956161
"Zimbabwe","2023","Chisumbanje",1.39559977591036,"74","1","130","0.46153846153846201","0","0.57142857142857095","0","Region 4",249,23.3333333333333,0.333324269761796
"Zimbabwe","2023","Chisumbanje",3.95431798319328,"65","6","115","0.34782608695652201","0","0.69230769230769196","0","Region 4",249,23.3333333333333,1.37480814215049
"Zimbabwe","2023","Chisumbanje",2.32844011204482,"74","2","170","0.41176470588235298","0","0.6875","4.5454545454545503","Region 4",249,23.3333333333333,0.845198563566841
"Zimbabwe","2023","Chisumbanje",4.17534028011204,"70","2","145","0.44827586206896602","0","0.48148148148148101","0","Region 4",249,23.3333333333333,1.42919585919998
"Zimbabwe","2023","Chisumbanje",1.66141490196078,"71","0","125","0.44","7.1428571428571397","0.64285714285714302","0","Region 4",249,23.3333333333333,0.50766958990276
"Zimbabwe","2023","Chisumbanje",2.79416470588235,"72","1","130","0.34615384615384598","5","0.95","5.2631578947368398","Region 4",249,23.3333333333333,1.02753320894781
"Zimbabwe","2023","Chisumbanje",3.27664403361345,"72","1","160","0.40625","0","0.78260869565217395","5.5555555555555598","Region 4",249,23.3333333333333,1.18681973812635
"Zimbabwe","2023","Chisumbanje",2.65672067226891,"70","0","145","0.51724137931034497","4.7619047619047601","0.80952380952380998","0","Region 4",249,23.3333333333333,0.977092532259483
"Zimbabwe","2023","Chisumbanje",3.78660571428571,"71","3","160","0.4375","0","0.74193548387096797","6.5217391304347796","Region 4",249,23.3333333333333,1.33147002791587
"Zimbabwe","2023","Chisumbanje",2.23108840336134,"68","2","140","0.46428571428571402","0","0.73684210526315796","0","Region 4",249,23.3333333333333,0.802489539659223
"Zimbabwe","2023","Chisumbanje",1.93665075630252,"66","0","130","0.42307692307692302","7.1428571428571397","0.92857142857142905","0","Region 4",249,23.3333333333333,0.660960066827637
"Zimbabwe","2023","Chisumbanje",0.972326722689076,"71","1","135","0.37037037037037002","0","0.55555555555555602","0","Region 4",249,23.3333333333333,-0.0280633965484452
"Zimbabwe","2023","Chisumbanje",1.0819818487395,"71","0","105","0.42857142857142899","0","0.61538461538461497","6.25","Region 4",249,23.3333333333333,0.0787944046269226
"Zimbabwe","2023","Chisumbanje",1.78639596638655,"67","4","130","0.42307692307692302","0","0.91666666666666696","0","Region 4",249,23.3333333333333,0.580200163584785
"Zimbabwe","2023","Chisumbanje",2.00965378151261,"75","3","145","0.41379310344827602","0","0.61111111111111105","0","Region 4",249,23.3333333333333,0.697962459230917
"Zimbabwe","2023","Chisumbanje",1.34794039215686,"74","0","140","0.35714285714285698","0","0.73684210526315796","7.1428571428571397","Region 4",249,23.3333333333333,0.298577792044201
"Zimbabwe","2023","Chisumbanje",3.68897254901961,"71","0","145","0.48275862068965503","9.0909090909090899","0.86363636363636398","2.6315789473684199","Region 4",249,23.3333333333333,1.30534797728016
"Zimbabwe","2023","Chisumbanje",1.39400425770308,"82","4","95","0.31578947368421101","0","0.6","0","Region 4",249,23.3333333333333,0.332180366640038
"Zimbabwe","2023","Chisumbanje",3.9161331092437,"73","3","150","0.46666666666666701","0","0.7","4.7619047619047601","Region 4",249,23.3333333333333,1.36510471521512
"Zimbabwe","2023","Chisumbanje",2.01219764705882,"76","6","135","0.48148148148148101","0","0.61538461538461497","12.5","Region 4",249,23.3333333333333,0.699227481537499
"Zimbabwe","2023","Chisumbanje",1.70706823529412,"72","0","120","0.45833333333333298","0","0.625","0","Region 4",249,23.3333333333333,0.534777416823636
"Zimbabwe","2023","Chisumbanje",2.34480582633053,"82","2","150","0.46666666666666701","0","0.82352941176470595","7.1428571428571397","Region 4",249,23.3333333333333,0.8522025951993
"Zimbabwe","2023","Chisumbanje",2.66627406162465,"74","0","130","0.230769230769231","0","0.76190476190476197","18.75","Region 4",249,23.3333333333333,0.980682015282027
"Zimbabwe","2023","Chisumbanje",2.96443697478992,"71","1","130","0.5","0","0.86363636363636398","0","Region 4",249,23.3333333333333,1.0866871239595
"Zimbabwe","2023","Chisumbanje",2.56664201680672,"73","1","140","0.46428571428571402","0","1.0625","0","Region 4",249,23.3333333333333,0.942598436303874
"Zimbabwe","2023","Chisumbanje",1.76890263305322,"74","0","145","0.37931034482758602","0","0.75","13.3333333333333","Region 4",249,23.3333333333333,0.570359372991979
"Zimbabwe","2023","Chisumbanje",2.42049075630252,"74","2","135","0.407407407407407","0","0.66666666666666696","8.3333333333333304","Region 4",249,23.3333333333333,0.883970311469651
"Zimbabwe","2023","Chisumbanje",0.941068907563025,"71","1","130","0.42307692307692302","0","0.7","14.285714285714301","Region 4",249,23.3333333333333,-0.0607389140618307
"Zimbabwe","2023","Chisumbanje",0.705721008403361,"74","0","135","0.37037037037037002","0","0.35714285714285698","10","Region 4",249,23.3333333333333,-0.348535291823218
"Zimbabwe","2023","Chisumbanje",2.86437467787115,"74","2","140","0.39285714285714302","0","0.61538461538461497","6.25","Region 4",249,23.3333333333333,1.05235006382081
"Zimbabwe","2023","Chisumbanje",2.31493557422969,"74","1","135","0.44444444444444398","0","0.76190476190476197","0","Region 4",249,23.3333333333333,0.839381857444547
"Zimbabwe","2023","Chisumbanje",2.67799663865546,"76","0","135","0.25925925925925902","0","0.72413793103448298","9.5238095238095202","Region 4",249,23.3333333333333,0.985068992098462
"Zimbabwe","2023","Chisumbanje",3.60581378151261,"79","2","150","0.33333333333333298","0","0.81481481481481499","9.0909090909090899","Region 4",249,23.3333333333333,1.28254748215887
"Zimbabwe","2023","Chisumbanje",1.93576156862745,"72","1","125","0.28000000000000003","0","0.6875","9.0909090909090899","Region 4",249,23.3333333333333,0.660500824569279
"Zimbabwe","2023","Chisumbanje",3.43499294117647,"74","-2","145","0.37931034482758602","0","0.89473684210526305","0","Region 4",249,23.3333333333333,1.23401487070174
"Zimbabwe","2023","Chisumbanje",1.95563025210084,"71","4","125","0.44","0","0.81818181818181801","0","Region 4",249,23.3333333333333,0.670712521075417
"Zimbabwe","2023","Chisumbanje",2.87443361344538,"77","0","140","0.42857142857142899","0","0.78947368421052599","0","Region 4",249,23.3333333333333,1.05585565082247
"Zimbabwe","2023","Chisumbanje",1.09741176470588,"76","5","120","0.375","11.764705882352899","0.23529411764705899","25","Region 4",249,23.3333333333333,0.0929544661118637
