"country","year","location","yield"
"Zimbabwe",2023,"CIMMYT Harare","9.29230700280112"
"Zimbabwe",2023,"CIMMYT Harare","14.9512246498599"
"Zimbabwe",2023,"CIMMYT Harare","11.002693557423"
"Zimbabwe",2023,"CIMMYT Harare","6.81357983193277"
"Zimbabwe",2023,"CIMMYT Harare","11.496795070028"
"Zimbabwe",2023,"CIMMYT Harare","6.53438207282913"
"Zimbabwe",2023,"CIMMYT Harare","5.44973445378151"
"Zimbabwe",2023,"CIMMYT Harare","8.7061512605042"
"Zimbabwe",2023,"CIMMYT Harare","6.32426666666667"
"Zimbabwe",2023,"CIMMYT Harare","9.35179831932773"
"Zimbabwe",2023,"CIMMYT Harare","9.62538487394958"
"Zimbabwe",2023,"CIMMYT Harare","11.5979294117647"
"Zimbabwe",2023,"CIMMYT Harare","8.89660235294117"
"Zimbabwe",2023,"CIMMYT Harare","9.20938845938375"
"Zimbabwe",2023,"CIMMYT Harare","9.73855551820728"
"Zimbabwe",2023,"CIMMYT Harare","6.14528358543417"
"Zimbabwe",2023,"CIMMYT Harare","7.4705568627451"
"Zimbabwe",2023,"CIMMYT Harare","7.08865434173669"
"Zimbabwe",2023,"CIMMYT Harare","12.3843406162465"
"Zimbabwe",2023,"CIMMYT Harare","7.36856918767507"
"Zimbabwe",2023,"CIMMYT Harare","10.419818487395"
"Zimbabwe",2023,"CIMMYT Harare","4.11874957983193"
"Zimbabwe",2023,"CIMMYT Harare","13.6115988795518"
"Zimbabwe",2023,"CIMMYT Harare","12.5287798319328"
"Zimbabwe",2023,"CIMMYT Harare","7.23591529411765"
"Zimbabwe",2023,"CIMMYT Harare","12.4200156862745"
"Zimbabwe",2023,"CIMMYT Harare","5.31462633053221"
"Zimbabwe",2023,"CIMMYT Harare","6.62771092436975"
"Zimbabwe",2023,"CIMMYT Harare","6.10957983193277"
"Zimbabwe",2023,"CIMMYT Harare","12.3362868347339"
"Zimbabwe",2023,"CIMMYT Harare","13.0243764705882"
"Zimbabwe",2023,"CIMMYT Harare","7.82862521008403"
"Zimbabwe",2023,"CIMMYT Harare","11.9524571428571"
"Zimbabwe",2023,"CIMMYT Harare","5.82458263305322"
"Zimbabwe",2023,"CIMMYT Harare","5.68829131652661"
"Zimbabwe",2023,"CIMMYT Harare","11.3068907563025"
"Zimbabwe",2023,"CIMMYT Harare","8.88421288515406"
"Zimbabwe",2023,"CIMMYT Harare","13.8456918767507"
"Zimbabwe",2023,"CIMMYT Harare","9.63355966386555"
"Zimbabwe",2023,"CIMMYT Harare","13.4232452661064"
"Zimbabwe",2023,"CIMMYT Harare","9.10321120448179"
"Zimbabwe",2023,"CIMMYT Harare","9.76577254901961"
"Zimbabwe",2023,"CIMMYT Harare","10.2985465546218"
"Zimbabwe",2023,"CIMMYT Harare","11.2931854341737"
"Zimbabwe",2023,"CIMMYT Harare","11.3664"
"Zimbabwe",2023,"CIMMYT Harare","6.26447058823529"
"Zimbabwe",2023,"CIMMYT Harare","7.01726834733894"
"Zimbabwe",2023,"CIMMYT Harare","6.72941176470588"
"Zimbabwe",2023,"CIMMYT Harare","6.50346666666667"
"Zimbabwe",2023,"CIMMYT Harare","8.30359663865546"
"Zimbabwe",2023,"CIMMYT Harare","13.1457434173669"
"Zimbabwe",2023,"CIMMYT Harare","10.9026957983193"
"Zimbabwe",2023,"CIMMYT Harare","4.7132324929972"
"Zimbabwe",2023,"CIMMYT Harare","11.5130980392157"
"Zimbabwe",2023,"CIMMYT Harare","9.91844033613446"
"Zimbabwe",2023,"CIMMYT Harare","8.79381512605042"
"Zimbabwe",2023,"CIMMYT Harare","7.32246050420168"
"Zimbabwe",2023,"CIMMYT Harare","10.173418487395"
"Zimbabwe",2023,"CIMMYT Harare","10.0788705882353"
"Zimbabwe",2023,"CIMMYT Harare","11.605306442577"
"Zimbabwe",2023,"CIMMYT Harare","8.93891764705882"
"Zimbabwe",2023,"CIMMYT Harare","11.6403271708683"
"Zimbabwe",2023,"CIMMYT Harare","8.34130823529412"
"Zimbabwe",2023,"CIMMYT Harare","8.3846668907563"
"Zimbabwe",2023,"CIMMYT Harare","7.85099831932773"
"Zimbabwe",2023,"CIMMYT Harare","7.97719663865546"
"Zimbabwe",2023,"CIMMYT Harare","6.29286722689076"
"Zimbabwe",2023,"CIMMYT Harare","8.15912156862745"
"Zimbabwe",2023,"CIMMYT Harare","10.1858957983193"
"Zimbabwe",2023,"CIMMYT Harare","9.66857142857143"
"Zimbabwe",2023,"CIMMYT Harare","7.31808627450981"
"Zimbabwe",2023,"CIMMYT Harare","6.58221176470588"
"Zimbabwe",2023,"CIMMYT Harare","6.20886050420168"
"Zimbabwe",2023,"CIMMYT Harare","6.85176470588235"
"Zimbabwe",2023,"CIMMYT Harare","10.0725333333333"
"Zimbabwe",2023,"CIMMYT Harare","6.49879663865546"
"Zimbabwe",2023,"CIMMYT Harare","8.79650420168067"
"Zimbabwe",2023,"CIMMYT Harare","10.2341915966387"
"Zimbabwe",2023,"CIMMYT Harare","7.39017142857143"
"Zimbabwe",2023,"CIMMYT Harare","13.1452773109244"
"Zimbabwe",2023,"CIMMYT Harare","5.01983193277311"
"Zimbabwe",2023,"CIMMYT Harare","12.5511260504202"
"Zimbabwe",2023,"CIMMYT Harare","5.18652414565826"
"Zimbabwe",2023,"CIMMYT Harare","5.12441008403361"
"Zimbabwe",2023,"CIMMYT Harare","5.53664"
"Zimbabwe",2023,"CIMMYT Harare","5.05469848739496"
"Zimbabwe",2023,"CIMMYT Harare","4.84713411764706"
"Zimbabwe",2023,"CIMMYT Harare","5.33564235294118"
"Zimbabwe",2023,"CIMMYT Harare","5.40205176470588"
"Zimbabwe",2023,"CIMMYT Harare","4.7761568627451"
"Zimbabwe",2023,"CIMMYT Harare","5.13103775910364"
"Zimbabwe",2023,"CIMMYT Harare","4.32141266106443"
"Zimbabwe",2023,"CIMMYT Harare","5.99635361344538"
"Zimbabwe",2023,"CIMMYT Harare","5.15249120448179"
"Zimbabwe",2023,"CIMMYT Harare","4.73291652661064"
"Zimbabwe",2023,"CIMMYT Harare","5.44925042016807"
"Zimbabwe",2023,"CIMMYT Harare","4.46343529411765"
"Zimbabwe",2023,"CIMMYT Harare","4.95416829131653"
"Zimbabwe",2023,"CIMMYT Harare","4.36703910364146"
"Zimbabwe",2023,"CIMMYT Harare","5.23431798319328"
"Zimbabwe",2023,"CIMMYT Harare","5.49098487394958"
"Zimbabwe",2023,"CIMMYT Harare","5.75259966386555"
"Zimbabwe",2023,"CIMMYT Harare","5.62643899159664"
"Zimbabwe",2023,"CIMMYT Harare","5.0576206162465"
"Zimbabwe",2023,"CIMMYT Harare","4.22375619047619"
"Zimbabwe",2023,"CIMMYT Harare","5.13756504201681"
"Zimbabwe",2023,"CIMMYT Harare","6.1407731092437"
"Zimbabwe",2023,"CIMMYT Harare","4.84751955182073"
"Zimbabwe",2023,"CIMMYT Harare","5.62456739495798"
"Zimbabwe",2023,"CIMMYT Harare","5.85148235294118"
"Zimbabwe",2023,"CIMMYT Harare","4.53642039215686"
"Zimbabwe",2023,"CIMMYT Harare","5.54637266106443"
"Zimbabwe",2023,"CIMMYT Harare","3.65552044817927"
"Zimbabwe",2023,"CIMMYT Harare","4.70514016806723"
"Zimbabwe",2023,"CIMMYT Harare","5.69041210084034"
"Zimbabwe",2023,"CIMMYT Harare","4.27329971988796"
"Zimbabwe",2023,"CIMMYT Harare","4.97717243697479"
"Zimbabwe",2023,"CIMMYT Harare","5.68081210084034"
"Zimbabwe",2023,"CIMMYT Harare","4.81439551820728"
"Zimbabwe",2023,"CIMMYT Harare","4.30586801120448"
"Zimbabwe",2023,"CIMMYT Harare","4.44269355742297"
"Zimbabwe",2023,"CIMMYT Harare","4.43346464985994"
"Zimbabwe",2023,"CIMMYT Harare","4.62642913165266"
"Zimbabwe",2023,"CIMMYT Harare","4.14946420168067"
"Zimbabwe",2023,"CIMMYT Harare","4.87539092436975"
"Zimbabwe",2023,"CIMMYT Harare","5.19484593837535"
"Zimbabwe",2023,"CIMMYT Harare","4.4106075070028"
"Zimbabwe",2023,"CIMMYT Harare","5.01339428571429"
"Zimbabwe",2023,"CIMMYT Harare","6.20566946778711"
"Zimbabwe",2023,"CIMMYT Harare","4.63712985994398"
"Zimbabwe",2023,"CIMMYT Harare","5.78218666666667"
"Zimbabwe",2023,"CIMMYT Harare","5.69699137254902"
"Zimbabwe",2023,"CIMMYT Harare","5.23008896358543"
"Zimbabwe",2023,"CIMMYT Harare","4.60770957983193"
"Zimbabwe",2023,"CIMMYT Harare","5.2629512605042"
"Zimbabwe",2023,"CIMMYT Harare","4.99902745098039"
"Zimbabwe",2023,"CIMMYT Harare","5.41382095238095"
"Zimbabwe",2023,"CIMMYT Harare","6.35860616246499"
"Zimbabwe",2023,"CIMMYT Harare","6.35569478991597"
"Zimbabwe",2023,"CIMMYT Harare","5.67818756302521"
"Zimbabwe",2023,"CIMMYT Harare","5.57800336134454"
"Zimbabwe",2023,"CIMMYT Harare","5.69567551820728"
"Zimbabwe",2023,"CIMMYT Harare","4.84321882352941"
"Zimbabwe",2023,"CIMMYT Harare","6.32612571428571"
"Zimbabwe",2023,"CIMMYT Harare","6.00767462184874"
"Zimbabwe",2023,"CIMMYT Harare","5.59738084033613"
"Zimbabwe",2023,"CIMMYT Harare","5.38030789915966"
"Zimbabwe",2023,"CIMMYT Harare","5.6491168627451"
"Zimbabwe",2023,"CIMMYT Harare","5.15189602240896"
"Zimbabwe",2023,"CIMMYT Harare","6.24237714285714"
"Zimbabwe",2023,"CIMMYT Harare","5.04618487394958"
"Zimbabwe",2023,"CIMMYT Harare","4.33845781512605"
"Zimbabwe",2023,"CIMMYT Harare","5.84749176470588"
"Zimbabwe",2023,"CIMMYT Harare","4.90304537815126"
"Zimbabwe",2023,"CIMMYT Harare","5.09217703081232"
"Zimbabwe",2023,"CIMMYT Harare","5.75043764705882"
"Zimbabwe",2023,"CIMMYT Harare","5.35919327731092"
"Zimbabwe",2023,"CIMMYT Harare","5.5296"
"Zimbabwe",2023,"CIMMYT Harare","5.97157647058823"
"Zimbabwe",2023,"CIMMYT Harare","6.04912941176471"
"Zimbabwe",2023,"CIMMYT Harare","6.06674285714286"
"Zimbabwe",2023,"CIMMYT Harare","6.31645759103642"
"Zimbabwe",2023,"CIMMYT Harare","2.816"
"Zimbabwe",2023,"CIMMYT Harare","2.55666554621849"
"Zimbabwe",2023,"CIMMYT Harare","2.53257142857143"
"Zimbabwe",2023,"CIMMYT Harare","1.30879103641457"
"Zimbabwe",2023,"CIMMYT Harare","4.1781512605042"
"Zimbabwe",2023,"CIMMYT Harare","2.87272156862745"
"Zimbabwe",2023,"CIMMYT Harare","2.38529075630252"
"Zimbabwe",2023,"CIMMYT Harare","1.78425546218487"
"Zimbabwe",2023,"CIMMYT Harare","1.07369411764706"
"Zimbabwe",2023,"CIMMYT Harare","2.62825770308123"
"Zimbabwe",2023,"CIMMYT Harare","2.70079103641457"
"Zimbabwe",2023,"CIMMYT Harare","2.78247619047619"
"Zimbabwe",2023,"CIMMYT Harare","2.73418039215686"
"Zimbabwe",2023,"CIMMYT Harare","2.92598319327731"
"Zimbabwe",2023,"CIMMYT Harare","2.06506666666667"
"Zimbabwe",2023,"CIMMYT Harare","3.1057299719888"
"Zimbabwe",2023,"CIMMYT Harare","2.43573781512605"
"Zimbabwe",2023,"CIMMYT Harare","2.68934453781513"
"Zimbabwe",2023,"CIMMYT Harare","3.1058106442577"
"Zimbabwe",2023,"CIMMYT Harare","3.74582857142857"
"Zimbabwe",2023,"CIMMYT Harare","2.68021960784314"
"Zimbabwe",2023,"CIMMYT Harare","3.98305882352941"
"Zimbabwe",2023,"CIMMYT Harare","2.87530308123249"
"Zimbabwe",2023,"CIMMYT Harare","2.4373781512605"
"Zimbabwe",2023,"CIMMYT Harare","1.95966386554622"
"Zimbabwe",2023,"CIMMYT Harare","1.84470588235294"
"Zimbabwe",2023,"CIMMYT Harare","2.56414117647059"
"Zimbabwe",2023,"CIMMYT Harare","2.53348571428571"
"Zimbabwe",2023,"CIMMYT Harare","1.71770980392157"
"Zimbabwe",2023,"CIMMYT Harare","3.282518767507"
"Zimbabwe",2023,"CIMMYT Harare","1.22855798319328"
"Zimbabwe",2023,"CIMMYT Harare",NA
"Zimbabwe",2023,"CIMMYT Harare","2.56766386554622"
"Zimbabwe",2023,"CIMMYT Harare","2.55238095238095"
"Zimbabwe",2023,"CIMMYT Harare","1.97219495798319"
"Zimbabwe",2023,"CIMMYT Harare","2.688"
"Zimbabwe",2023,"CIMMYT Harare","2.68436974789916"
"Zimbabwe",2023,"CIMMYT Harare","4.75281568627451"
"Zimbabwe",2023,"CIMMYT Harare","2.70836526610644"
"Zimbabwe",2023,"CIMMYT Harare","3.61044257703081"
"Zimbabwe",2023,"CIMMYT Harare","4.56153277310924"
"Zimbabwe",2023,"CIMMYT Harare","2.49192156862745"
"Zimbabwe",2023,"CIMMYT Harare","3.15776358543417"
"Zimbabwe",2023,"CIMMYT Harare","3.79917086834734"
"Zimbabwe",2023,"CIMMYT Harare","3.30861176470588"
"Zimbabwe",2023,"CIMMYT Harare","2.74285714285714"
"Zimbabwe",2023,"CIMMYT Harare","3.60414117647059"
"Zimbabwe",2023,"CIMMYT Harare","2.46797983193277"
"Zimbabwe",2023,"CIMMYT Harare","2.24688403361345"
"Zimbabwe",2023,"CIMMYT Harare","3.00491652661064"
"Zimbabwe",2023,"CIMMYT Harare","3.16751596638655"
"Zimbabwe",2023,"CIMMYT Harare","3.6718431372549"
"Zimbabwe",2023,"CIMMYT Harare","3.93519327731092"
"Zimbabwe",2023,"CIMMYT Harare","2.08071708683473"
"Zimbabwe",2023,"CIMMYT Harare","2.9877781512605"
"Zimbabwe",2023,"CIMMYT Harare","2.97365154061625"
"Zimbabwe",2023,"CIMMYT Harare","2.79819831932773"
"Zimbabwe",2023,"CIMMYT Harare","4.09931652661064"
"Zimbabwe",2023,"CIMMYT Harare","4.51793389355742"
"Zimbabwe",2023,"CIMMYT Harare","4.67382857142857"
"Zimbabwe",2023,"CIMMYT Harare","4.09864425770308"
"Zimbabwe",2023,"CIMMYT Harare","3.77805266106443"
"Zimbabwe",2023,"CIMMYT Harare","3.90073725490196"
"Zimbabwe",2023,"CIMMYT Harare","4.10437198879552"
"Zimbabwe",2023,"CIMMYT Harare","2.60899495798319"
"Zimbabwe",2023,"CIMMYT Harare","3.28779831932773"
"Zimbabwe",2023,"CIMMYT Harare","1.37626890756303"
"Zimbabwe",2023,"CIMMYT Harare","3.13976470588235"
"Zimbabwe",2023,"CIMMYT Harare","1.76270700280112"
"Zimbabwe",2023,"CIMMYT Harare","3.85099831932773"
"Zimbabwe",2023,"CIMMYT Harare","3.4876593837535"
"Zimbabwe",2023,"CIMMYT Harare","2.05323473389356"
"Zimbabwe",2023,"CIMMYT Harare","2.6112"
"Zimbabwe",2023,"CIMMYT Harare","2.81757759103641"
"Zimbabwe",2023,"CIMMYT Harare","2.4788974789916"
"Zimbabwe",2023,"CIMMYT Harare","4.08201680672269"
"Zimbabwe",2023,"CIMMYT Harare","1.85027226890756"
"Zimbabwe",2023,"CIMMYT Harare","4.3072537815126"
"Zimbabwe",2023,"CIMMYT Harare","4.15382408963585"
"Zimbabwe",2023,"CIMMYT Harare","4.53628235294118"
"Zimbabwe",2023,"CIMMYT Harare","4.66070588235294"
"Zimbabwe",2023,"CIMMYT Harare","4.20649411764706"
"Zimbabwe",2023,"CIMMYT Harare","3.74293333333333"
"Zimbabwe",2023,"CIMMYT Harare","3.42939607843137"
"Zimbabwe",2023,"CIMMYT Harare","2.85543977591036"
"Zimbabwe",2023,"CIMMYT Harare","2.18612885154062"
"Zimbabwe",2023,"CIMMYT Harare","2.73403697478992"
"Zimbabwe",2023,"CIMMYT Harare","2.55979383753501"
"Zimbabwe",2023,"CIMMYT Harare","3.29712941176471"
"Zimbabwe",2023,"CIMMYT Harare","2.88376470588235"
"Zimbabwe",2023,"CIMMYT Harare","3.05386666666667"
"Zimbabwe",2023,"CIMMYT Harare","1.89074285714286"
"Zimbabwe",2023,"CIMMYT Harare","2.89349019607843"
"Zimbabwe",2023,"CIMMYT Harare","3.65098487394958"
"Zimbabwe",2023,"CIMMYT Harare","2.44179719887955"
"Zimbabwe",2023,"CIMMYT Harare","4.15228235294118"
"Zimbabwe",2023,"CIMMYT Harare","2.77412212885154"
"Zimbabwe",2023,"CIMMYT Harare","3.31964593837535"
"Zimbabwe",2023,"CIMMYT Harare","4.61452549019608"
"Zimbabwe",2023,"CIMMYT Harare","4.51644593837535"
"Zimbabwe",2023,"CIMMYT Harare","3.81265210084034"
"Zimbabwe",2023,"CIMMYT Harare","2.90227450980392"
"Zimbabwe",2023,"CIMMYT Harare","3.43965042016807"
"Zimbabwe",2023,"CIMMYT Harare","2.29973333333333"
"Zimbabwe",2023,"CIMMYT Harare","3.79794285714286"
"Zimbabwe",2023,"CIMMYT Harare","2.59909915966387"
"Zimbabwe",2023,"CIMMYT Harare","4.61376358543417"
"Zimbabwe",2023,"CIMMYT Harare","3.46692661064426"
"Zimbabwe",2023,"CIMMYT Harare","3.19974901960784"
"Zimbabwe",2023,"CIMMYT Harare","5.31017142857143"
"Zimbabwe",2023,"CIMMYT Harare","5.47585434173669"
"Zimbabwe",2023,"CIMMYT Harare","2.57161680672269"
"Zimbabwe",2023,"CIMMYT Harare","3.7109243697479"
"Zimbabwe",2023,"CIMMYT Harare","4.75401680672269"
"Zimbabwe",2023,"CIMMYT Harare","3.34814117647059"
"Zimbabwe",2023,"CIMMYT Harare","3.15407058823529"
"Zimbabwe",2023,"CIMMYT Harare","2.79158319327731"
"Zimbabwe",2023,"CIMMYT Harare","4.11833725490196"
"Zimbabwe",2023,"CIMMYT Harare","4.63880784313726"
"Zimbabwe",2023,"CIMMYT Harare","3.30214901960784"
"Zimbabwe",2023,"Rattray-Arnold","9.65539137254902"
"Zimbabwe",2023,"Rattray-Arnold","7.98979943977591"
"Zimbabwe",2023,"Rattray-Arnold","8.77696358543417"
"Zimbabwe",2023,"Rattray-Arnold","9.15934117647059"
"Zimbabwe",2023,"Rattray-Arnold","6.12106039215686"
"Zimbabwe",2023,"Rattray-Arnold","9.22074352941176"
"Zimbabwe",2023,"Rattray-Arnold","8.36310588235294"
"Zimbabwe",2023,"Rattray-Arnold","5.12677647058823"
"Zimbabwe",2023,"Rattray-Arnold","8.66240179271709"
"Zimbabwe",2023,"Rattray-Arnold","8.4164087394958"
"Zimbabwe",2023,"Rattray-Arnold","7.9012768627451"
"Zimbabwe",2023,"Rattray-Arnold","9.34856067226891"
"Zimbabwe",2023,"Rattray-Arnold","9.12834509803922"
"Zimbabwe",2023,"Rattray-Arnold","8.97103058823529"
"Zimbabwe",2023,"Rattray-Arnold","9.36112941176471"
"Zimbabwe",2023,"Rattray-Arnold","8.01804728291317"
"Zimbabwe",2023,"Rattray-Arnold","8.42898285714286"
"Zimbabwe",2023,"Rattray-Arnold","7.07446319327731"
"Zimbabwe",2023,"Rattray-Arnold","7.91497142857143"
"Zimbabwe",2023,"Rattray-Arnold","9.00019450980392"
"Zimbabwe",2023,"Rattray-Arnold","9.47149266106443"
"Zimbabwe",2023,"Rattray-Arnold","10.5186097478992"
"Zimbabwe",2023,"Rattray-Arnold","8.50274957983193"
"Zimbabwe",2023,"Rattray-Arnold","8.3834693557423"
"Zimbabwe",2023,"Rattray-Arnold","7.20939025210084"
"Zimbabwe",2023,"Rattray-Arnold","8.85462408963585"
"Zimbabwe",2023,"Rattray-Arnold","8.22755495798319"
"Zimbabwe",2023,"Rattray-Arnold","8.2180356302521"
"Zimbabwe",2023,"Rattray-Arnold","9.56004392156863"
"Zimbabwe",2023,"Rattray-Arnold","10.5134305882353"
"Zimbabwe",2023,"Rattray-Arnold","8.77797826330532"
"Zimbabwe",2023,"Rattray-Arnold","7.23795899159664"
"Zimbabwe",2023,"Rattray-Arnold","7.53988840336134"
"Zimbabwe",2023,"Rattray-Arnold","7.31815260504202"
"Zimbabwe",2023,"Rattray-Arnold","8.63990319327731"
"Zimbabwe",2023,"Rattray-Arnold","9.65527843137255"
"Zimbabwe",2023,"Rattray-Arnold","5.82655462184874"
"Zimbabwe",2023,"Rattray-Arnold","9.24751596638655"
"Zimbabwe",2023,"Rattray-Arnold","10.1796499719888"
"Zimbabwe",2023,"Rattray-Arnold","10.2287991036415"
"Zimbabwe",2023,"Rattray-Arnold","7.37774789915966"
"Zimbabwe",2023,"Rattray-Arnold","8.54633411764706"
"Zimbabwe",2023,"Rattray-Arnold","9.02716235294118"
"Zimbabwe",2023,"Rattray-Arnold","8.53279551820728"
"Zimbabwe",2023,"Rattray-Arnold","6.83068235294118"
"Zimbabwe",2023,"Rattray-Arnold","7.72123607843137"
"Zimbabwe",2023,"Rattray-Arnold","6.26160403361345"
"Zimbabwe",2023,"Rattray-Arnold","7.81824"
"Zimbabwe",2023,"Rattray-Arnold",NA
"Zimbabwe",2023,"Rattray-Arnold","6.35336246498599"
"Zimbabwe",2023,"Rattray-Arnold","8.21553299719888"
"Zimbabwe",2023,"Rattray-Arnold","9.03133579831933"
"Zimbabwe",2023,"Rattray-Arnold","9.31970868347339"
"Zimbabwe",2023,"Rattray-Arnold","7.01888896358543"
"Zimbabwe",2023,"Rattray-Arnold","9.10576761904762"
"Zimbabwe",2023,"Rattray-Arnold","8.38540907563025"
"Zimbabwe",2023,"Rattray-Arnold","8.61192605042017"
"Zimbabwe",2023,"Rattray-Arnold","8.88653983193277"
"Zimbabwe",2023,"Rattray-Arnold","8.14682352941177"
"Zimbabwe",2023,"Rattray-Arnold","8.79145411764706"
"Zimbabwe",2023,"Rattray-Arnold","8.06084481792717"
"Zimbabwe",2023,"Rattray-Arnold","9.18332952380952"
"Zimbabwe",2023,"Rattray-Arnold","6.16553232492997"
"Zimbabwe",2023,"Rattray-Arnold","10.2204235294118"
"Zimbabwe",2023,"Rattray-Arnold","6.53675025210084"
"Zimbabwe",2023,"Rattray-Arnold","8.98665411764706"
"Zimbabwe",2023,"Rattray-Arnold","9.60656134453782"
"Zimbabwe",2023,"Rattray-Arnold","7.57704067226891"
"Zimbabwe",2023,"Rattray-Arnold","8.22916302521008"
"Zimbabwe",2023,"Rattray-Arnold","7.95335350140056"
"Zimbabwe",2023,"Rattray-Arnold","8.36119663865546"
"Zimbabwe",2023,"Rattray-Arnold","7.58643092436975"
"Zimbabwe",2023,"Rattray-Arnold","8.10027025210084"
"Zimbabwe",2023,"Rattray-Arnold","9.71523943977591"
"Zimbabwe",2023,"Rattray-Arnold","6.2219025210084"
"Zimbabwe",2023,"Rattray-Arnold","8.31570823529412"
"Zimbabwe",2023,"Rattray-Arnold","9.42145613445378"
"Zimbabwe",2023,"Rattray-Arnold","8.05092571428572"
"Zimbabwe",2023,"Rattray-Arnold","8.41932907563025"
"Zimbabwe",2023,"Rattray-Arnold","9.49590229691877"
"Zimbabwe",2023,"Rattray-Arnold","9.13890420168067"
"Zimbabwe",2023,"Rattray-Arnold","9.10787226890756"
"Zimbabwe",2023,"Rattray-Arnold","6.59961904761905"
"Zimbabwe",2023,"Rattray-Arnold","7.22742857142857"
"Zimbabwe",2023,"Rattray-Arnold","6.97632806722689"
"Zimbabwe",2023,"Rattray-Arnold","9.18651338935574"
"Zimbabwe",2023,"Rattray-Arnold","7.85932369747899"
"Zimbabwe",2023,"Rattray-Arnold","7.95969075630252"
"Zimbabwe",2023,"Rattray-Arnold","10.5496380952381"
"Zimbabwe",2023,"Rattray-Arnold","6.85281882352941"
"Zimbabwe",2023,"Rattray-Arnold","8.12285131652661"
"Zimbabwe",2023,"Rattray-Arnold","8.9899025210084"
"Zimbabwe",2023,"Rattray-Arnold","7.10713366946779"
"Zimbabwe",2023,"Rattray-Arnold","9.47931428571429"
"Zimbabwe",2023,"Rattray-Arnold","9.38499047619048"
"Zimbabwe",2023,"Rattray-Arnold","7.77281613445378"
"Zimbabwe",2023,"Rattray-Arnold","8.88231081232493"
"Zimbabwe",2023,"Rattray-Arnold","9.09945366946779"
"Zimbabwe",2023,"Rattray-Arnold","8.4203025210084"
"Zimbabwe",2023,"Rattray-Arnold","8.22916302521008"
"Zimbabwe",2023,"Rattray-Arnold","7.37945098039216"
"Zimbabwe",2023,"Rattray-Arnold","7.37349019607843"
"Zimbabwe",2023,"Rattray-Arnold","7.60721568627451"
"Zimbabwe",2023,"Rattray-Arnold","6.12176672268908"
"Zimbabwe",2023,"Rattray-Arnold","7.74274509803922"
"Zimbabwe",2023,"Rattray-Arnold","7.88666442577031"
"Zimbabwe",2023,"Rattray-Arnold","8.19372100840336"
"Zimbabwe",2023,"Rattray-Arnold","8.05557781512605"
"Zimbabwe",2023,"Rattray-Arnold","5.28152380952381"
"Zimbabwe",2023,"Rattray-Arnold","8.79779495798319"
"Zimbabwe",2023,"Rattray-Arnold","10.1761219047619"
"Zimbabwe",2023,"Rattray-Arnold","8.56347607843137"
"Zimbabwe",2023,"Rattray-Arnold","8.52392156862745"
"Zimbabwe",2023,"Rattray-Arnold","9.43043764705882"
"Zimbabwe",2023,"Rattray-Arnold","7.70163450980392"
"Zimbabwe",2023,"Rattray-Arnold","8.19621647058824"
"Zimbabwe",2023,"Rattray-Arnold","8.46192941176471"
"Zimbabwe",2023,"Rattray-Arnold","8.08381848739496"
"Zimbabwe",2023,"Rattray-Arnold","7.81462588235294"
"Zimbabwe",2023,"Rattray-Arnold","9.0353568627451"
"Zimbabwe",2023,"Gwebi","1.9367081232493"
"Zimbabwe",2023,"Gwebi","1.26350700280112"
"Zimbabwe",2023,"Gwebi","1.32549019607843"
"Zimbabwe",2023,"Gwebi","1.31237647058824"
"Zimbabwe",2023,"Gwebi","1.85031708683473"
"Zimbabwe",2023,"Gwebi","2.46070140056022"
"Zimbabwe",2023,"Gwebi","2.05567282913165"
"Zimbabwe",2023,"Gwebi","1.95877647058824"
"Zimbabwe",2023,"Gwebi","2.1891675070028"
"Zimbabwe",2023,"Gwebi","1.43743641456583"
"Zimbabwe",2023,"Gwebi","3.26606162464986"
"Zimbabwe",2023,"Gwebi","1.65333333333333"
"Zimbabwe",2023,"Gwebi","1.54043697478992"
"Zimbabwe",2023,"Gwebi","2.18155742296919"
"Zimbabwe",2023,"Gwebi","2.00717086834734"
"Zimbabwe",2023,"Gwebi","1.48967619047619"
"Zimbabwe",2023,"Gwebi","2.40018823529412"
"Zimbabwe",2023,"Gwebi","2.0106756302521"
"Zimbabwe",2023,"Gwebi","0.728165826330532"
"Zimbabwe",2023,"Gwebi","1.12395294117647"
"Zimbabwe",2023,"Gwebi","1.65913277310924"
"Zimbabwe",2023,"Gwebi","1.60894565826331"
"Zimbabwe",2023,"Gwebi","1.60497478991597"
"Zimbabwe",2023,"Gwebi","1.12"
"Zimbabwe",2023,"Gwebi","1.22996526610644"
"Zimbabwe",2023,"Gwebi","0.792380952380952"
"Zimbabwe",2023,"Gwebi","1.41675742296919"
"Zimbabwe",2023,"Gwebi","2.13835294117647"
"Zimbabwe",2023,"Gwebi","1.78495462184874"
"Zimbabwe",2023,"Gwebi","1.15"
"Zimbabwe",2023,"Gwebi","1.59053445378151"
"Zimbabwe",2023,"Gwebi","1.70379831932773"
"Zimbabwe",2023,"Gwebi","1.3425299719888"
"Zimbabwe",2023,"Gwebi","1.81431932773109"
"Zimbabwe",2023,"Gwebi","1.59352829131653"
"Zimbabwe",2023,"Gwebi","1.44847058823529"
"Zimbabwe",2023,"Gwebi","1.36282352941176"
"Zimbabwe",2023,"Gwebi","0.752089635854342"
"Zimbabwe",2023,"Gwebi","1.5299943977591"
"Zimbabwe",2023,"Gwebi","1.09436414565826"
"Zimbabwe",2023,"Gwebi","1.57506330532213"
